0,1,2,3,4,5,6,7,8,9
12.03.21 12:49:59,750.00,750.00,750.00,750.00,75,0,750.00,630.00,789.40
15.03.21 11:17:59,850.00,850.00,850.00,850.00,75,75,850.00,701.00,1233.70
30.03.21 11:31:59,850.00,850.00,850.00,850.00,75,0,850.00,733.10,960.90
30.03.21 11:37:59,950.00,950.00,950.00,950.00,75,75,900.00,701.05,962.15
30.03.21 13:31:59,950.00,950.00,950.00,950.00,75,0,916.66,701.00,945.55
31.03.21 12:45:59,901.30,901.30,901.30,901.30,75,75,901.30,780.80,1023.30
31.03.21 14:31:59,900.00,900.00,900.00,900.00,75,150,900.65,796.70,1022.10
05.04.21 15:18:59,979.85,979.85,979.80,979.80,150,150,979.82,958.85,1017.70
05.04.21 15:25:59,977.55,977.55,977.55,977.55,75,225,979.06,936.45,976.70
08.04.21 15:00:59,804.00,804.00,804.00,804.00,75,225,804.00,775.65,869.75
09.04.21 11:56:59,804.00,804.00,804.00,804.00,75,300,804.00,684.35,925.15
12.04.21 09:25:59,1065.30,1065.30,1065.30,1065.30,75,375,1065.30,1049.75,1140.70
15.04.21 10:01:59,1075.00,1075.00,1075.00,1075.00,75,300,1075.00,1046.35,1097.65
16.04.21 09:20:59,963.50,963.50,963.50,963.50,75,300,963.50,965.45,1041.95
22.04.21 09:17:59,1388.80,1388.80,1388.80,1388.80,75,300,1388.80,1381.30,1400.00
22.04.21 09:24:59,1351.40,1351.40,1351.40,1351.40,75,375,1370.10,1352.35,1373.05
22.04.21 15:11:59,1260.00,1260.00,1260.00,1260.00,75,375,1333.40,1135.25,1321.00
26.04.21 09:17:59,1132.95,1132.95,1132.95,1132.95,75,375,1132.95,1120.20,1145.90
26.04.21 09:31:59,1063.85,1063.85,1063.85,1063.85,75,450,1098.40,1054.70,1075.05
26.04.21 11:12:59,1060.00,1060.00,1060.00,1060.00,225,375,1075.36,1050.80,1069.45
26.04.21 14:34:59,1120.00,1120.00,1120.00,1120.00,225,600,1092.10,1115.35,1133.20
27.04.21 09:45:59,1030.00,1030.00,1030.00,1030.00,75,825,1030.00,1034.85,1050.50
27.04.21 12:34:59,990.80,990.80,990.80,990.80,75,900,1010.40,979.10,993.80
27.04.21 12:56:59,995.80,995.80,995.80,995.80,75,975,1005.53,987.00,1000.70
27.04.21 13:06:59,990.00,990.00,990.00,990.00,75,1050,1001.65,975.20,991.10
27.04.21 13:56:59,965.80,965.80,965.80,965.80,75,1050,994.48,963.35,981.35
27.04.21 14:07:59,953.00,953.00,953.00,953.00,75,1050,987.56,951.10,969.00
27.04.21 14:21:59,949.10,949.10,949.10,949.10,75,1125,982.07,950.00,964.80
27.04.21 15:05:59,949.10,949.10,949.10,949.10,75,1200,977.95,937.20,952.60
27.04.21 15:13:59,937.45,937.45,937.45,937.45,75,1200,973.45,937.30,950.10
28.04.21 09:16:59,881.05,881.05,881.05,881.05,150,1275,881.05,868.00,886.50
28.04.21 09:20:59,872.80,872.80,872.80,872.80,75,1275,878.30,868.90,877.80
28.04.21 09:22:59,868.00,868.00,868.00,868.00,75,1275,875.72,858.35,869.70
28.04.21 09:31:59,861.20,861.20,861.20,861.20,75,1350,872.82,851.70,872.25
28.04.21 10:43:59,842.35,842.35,842.35,842.35,75,1275,867.74,834.25,847.20
28.04.21 10:55:59,838.10,838.10,838.10,838.10,225,1275,857.88,829.90,842.90
28.04.21 11:14:59,843.75,843.75,843.75,843.75,75,1275,856.47,830.75,844.45
28.04.21 12:42:59,790.00,790.00,790.00,790.00,75,1350,850.43,781.30,795.15
28.04.21 12:54:59,785.00,785.00,785.00,785.00,75,1275,844.97,770.20,787.65
28.04.21 13:29:59,760.55,760.55,760.55,760.55,75,1350,838.48,760.85,778.80
28.04.21 14:12:59,746.15,746.15,746.15,746.15,75,1350,831.88,746.55,760.30
28.04.21 14:22:59,745.45,745.45,745.45,745.45,75,1425,826.12,736.25,750.25
28.04.21 15:27:59,775.00,775.00,775.00,775.00,150,1425,820.11,764.25,779.60
29.04.21 09:16:59,648.05,648.05,648.00,648.00,150,1350,648.02,637.00,652.25
29.04.21 09:18:59,650.95,650.95,650.95,650.95,75,1350,649.00,648.00,649.40
29.04.21 09:19:59,648.00,648.00,630.85,630.85,375,1350,640.43,630.30,642.45
29.04.21 09:20:59,636.50,636.50,636.50,636.50,75,1350,640.00,627.00,640.00
29.04.21 09:23:59,629.25,629.25,629.15,629.15,150,1650,638.03,628.75,641.60
29.04.21 09:24:59,629.45,629.45,629.45,629.45,150,1650,636.71,630.25,641.60
29.04.21 09:25:59,630.25,630.25,630.25,630.25,150,1650,635.85,628.65,639.65
29.04.21 09:27:59,645.75,645.75,645.75,645.75,75,1800,636.47,636.70,649.60
29.04.21 09:33:59,648.00,648.00,648.00,648.00,75,1950,637.15,632.45,642.15
29.04.21 09:42:59,650.00,650.00,650.00,650.00,75,1950,637.86,642.80,651.80
29.04.21 09:47:59,674.40,686.00,674.40,686.00,150,2025,642.09,681.00,694.85
29.04.21 09:48:59,694.60,695.55,694.60,695.55,225,2025,649.02,680.35,694.50
29.04.21 09:54:59,694.15,694.15,694.15,694.15,150,2175,652.63,695.25,707.45
29.04.21 10:00:59,715.00,725.65,715.00,725.65,150,2175,657.65,722.60,734.35
29.04.21 10:03:59,736.00,736.00,736.00,736.00,75,2175,660.44,719.25,732.55
29.04.21 10:05:59,705.15,705.15,705.15,705.15,225,2175,664.77,695.95,711.15
29.04.21 10:09:59,710.00,710.00,710.00,710.00,75,2175,666.18,723.55,736.50
29.04.21 10:25:59,713.50,713.50,713.50,713.50,75,2400,667.62,714.60,726.65
29.04.21 10:29:59,730.00,730.00,730.00,730.00,1050,2400,686.20,723.60,735.00
29.04.21 10:36:59,735.00,740.00,735.00,740.00,2100,2400,705.35,745.00,756.65
29.04.21 10:37:59,747.50,747.50,747.50,747.50,75,2400,705.90,747.80,761.70
29.04.21 10:41:59,762.30,762.30,762.30,762.30,150,2400,707.35,756.95,760.70
29.04.21 10:47:59,767.40,767.40,767.40,767.40,75,3450,708.11,768.00,772.15
29.04.21 10:59:59,782.00,782.00,782.00,782.00,150,5625,709.93,784.50,800.10
29.04.21 11:01:59,785.00,785.00,785.00,785.00,150,5625,711.74,779.60,794.00
29.04.21 11:07:59,803.15,803.15,803.15,803.15,75,5625,712.83,793.05,806.65
29.04.21 11:15:59,800.20,800.20,800.20,800.20,150,5625,714.86,780.35,793.95
29.04.21 11:23:59,750.00,750.00,750.00,750.00,75,5925,715.27,748.45,752.15
29.04.21 11:29:59,746.95,750.10,746.95,750.10,225,5850,716.38,747.80,750.95
29.04.21 11:30:59,748.35,769.80,748.35,769.80,300,5850,717.96,763.25,766.85
29.04.21 11:31:59,766.30,766.30,766.30,766.30,225,5850,719.46,755.20,758.50
29.04.21 11:33:59,754.40,754.40,752.40,753.60,675,5850,722.35,753.25,756.15
29.04.21 11:35:59,749.70,749.70,749.70,749.70,75,5850,722.60,754.15,757.35
29.04.21 11:39:59,762.55,762.55,762.55,762.55,75,5850,722.97,762.80,766.65
29.04.21 11:46:59,750.00,750.00,750.00,750.00,75,5850,723.22,745.70,749.95
29.04.21 12:27:59,740.35,740.35,740.35,740.35,150,6375,723.53,734.80,744.60
29.04.21 12:29:59,748.65,748.65,748.65,748.65,75,6375,723.76,734.70,744.20
29.04.21 12:31:59,736.65,736.65,736.65,736.65,75,6375,723.87,732.60,743.00
29.04.21 12:32:59,744.50,748.05,744.50,748.05,150,6375,724.26,744.15,753.80
29.04.21 12:37:59,742.00,742.00,742.00,742.00,375,6375,725.00,738.90,747.70
29.04.21 12:54:59,728.15,728.15,728.15,728.15,225,6975,725.01,714.05,723.65
29.04.21 12:56:59,714.85,714.85,714.85,714.85,75,6975,724.93,717.10,727.30
29.04.21 13:02:59,711.55,711.55,711.55,711.55,75,6975,724.82,715.45,724.80
29.04.21 13:10:59,718.45,718.45,718.45,718.45,75,6975,724.77,711.15,719.70
29.04.21 13:11:59,719.70,719.70,719.70,719.70,75,6975,724.73,736.15,747.35
29.04.21 13:18:59,730.00,730.00,730.00,730.00,75,7050,724.77,720.80,729.65
29.04.21 13:25:59,720.50,720.50,720.50,720.50,75,7125,724.74,714.85,724.95
29.04.21 13:31:59,716.40,716.40,716.40,716.40,75,7200,724.67,710.00,720.15
29.04.21 13:32:59,717.00,717.00,717.00,717.00,375,7200,724.39,710.60,722.00
29.04.21 13:36:59,720.65,720.65,720.65,720.65,75,7200,724.36,713.15,723.70
29.04.21 14:02:59,761.20,761.20,761.20,761.20,150,7050,724.90,758.65,772.50
29.04.21 14:41:59,746.40,746.40,746.40,746.40,75,7050,725.05,736.90,749.40
29.04.21 14:46:59,746.00,746.00,746.00,746.00,150,7050,725.35,737.45,748.35
29.04.21 15:15:59,763.05,763.05,763.05,763.05,75,7050,725.61,756.40,767.70
29.04.21 15:18:59,767.40,767.40,767.40,767.40,75,7050,725.91,756.55,769.35
29.04.21 15:20:59,767.60,767.60,767.60,767.60,75,7050,726.19,760.20,771.75
29.04.21 15:21:59,771.75,771.75,771.75,771.75,75,7050,726.51,760.10,773.60
29.04.21 15:27:59,767.60,767.60,767.60,767.60,75,7050,726.79,755.45,767.65
30.04.21 09:17:59,844.55,844.60,844.55,844.60,150,7125,844.57,849.75,862.40
30.04.21 09:18:59,841.05,852.15,841.05,852.15,225,7125,846.89,847.20,864.45
30.04.21 09:19:59,850.45,850.45,849.00,849.00,150,7125,847.70,844.40,855.60
30.04.21 09:27:59,848.30,848.30,848.30,848.30,75,7500,847.77,828.15,840.00
30.04.21 09:29:59,822.05,822.05,822.00,822.00,150,7500,842.62,826.75,839.35
30.04.21 09:30:59,826.50,826.50,826.50,826.50,150,7575,839.93,816.40,832.05
30.04.21 09:36:59,816.50,816.50,816.50,816.50,75,7575,838.13,806.50,818.15
30.04.21 09:40:59,783.00,797.90,783.00,797.90,225,7650,828.98,789.30,799.75
30.04.21 09:41:59,784.05,790.90,784.05,790.50,675,8325,814.83,785.55,797.90
30.04.21 09:42:59,811.35,811.35,811.35,811.35,225,8325,814.45,796.50,808.65
30.04.21 09:48:59,802.60,802.60,802.60,802.60,75,8400,814.04,800.75,814.05
30.04.21 09:49:59,809.85,809.85,809.85,809.85,225,8400,813.69,798.75,809.70
30.04.21 09:51:59,800.05,800.05,800.05,800.05,300,8700,812.18,790.05,802.95
30.04.21 09:52:59,800.00,800.00,798.85,799.55,225,8700,811.20,793.30,805.75
30.04.21 09:58:59,805.00,805.00,805.00,805.00,300,9225,810.63,794.65,806.65
30.04.21 10:04:59,801.70,801.70,801.70,801.70,75,9525,810.42,796.90,807.00
30.04.21 10:06:59,820.70,820.70,820.70,820.70,75,9300,810.65,823.50,836.80
30.04.21 10:10:59,843.15,843.15,843.15,843.15,75,9375,811.36,839.75,851.10
30.04.21 12:26:59,813.15,813.15,813.15,813.15,75,9375,811.40,812.65,822.65
30.04.21 13:13:59,844.95,844.95,844.95,844.95,75,9375,812.10,847.80,857.30
30.04.21 13:56:59,886.00,886.00,886.00,886.00,75,9375,813.60,877.20,885.65
30.04.21 14:02:59,912.90,912.90,912.90,912.90,75,9300,815.59,904.95,916.20
30.04.21 14:20:59,932.50,932.50,932.50,932.50,300,9300,824.25,919.85,930.50
30.04.21 14:28:59,903.70,903.70,903.70,903.70,75,9000,825.69,907.05,916.75
30.04.21 15:06:59,950.00,950.00,950.00,950.00,75,0,827.91,938.50,949.55
