0,1,2,3,4,5,6,7,8,9
05.05.21 15:30:00,30.00,30.00,30.00,30.00,75,0,30.00,10.00,30.00
06.05.21 10:10:59,8.00,8.00,8.00,8.00,75,75,8.00,1.35,0.00
14.05.21 09:36:59,9.00,11.90,9.00,11.90,525,0,11.48,3.00,7.50
14.05.21 09:38:59,3.50,3.50,3.50,3.50,525,0,7.57,3.55,6.00
14.05.21 12:12:59,8.85,8.85,8.85,8.85,900,0,7.76,4.10,7.90
14.05.21 12:15:59,3.50,3.50,3.50,3.50,900,900,6.47,3.20,7.00
18.05.21 13:06:59,7.95,7.95,7.95,7.95,75,75,7.95,4.00,8.00
18.05.21 13:38:59,8.00,8.00,8.00,8.00,75,75,7.97,6.00,9.95
18.05.21 14:06:59,9.50,9.50,9.50,9.50,75,150,8.48,4.05,9.50
18.05.21 14:51:59,8.50,8.50,8.50,8.50,75,225,8.48,4.05,8.50
19.05.21 09:20:59,8.55,8.55,8.55,8.55,75,300,8.55,3.50,8.45
19.05.21 09:41:59,7.80,7.80,7.80,7.80,75,375,8.17,3.50,7.80
19.05.21 11:08:59,7.45,7.45,7.45,7.45,75,450,7.93,5.10,7.45
19.05.21 12:35:59,5.20,5.20,5.20,5.20,75,525,7.25,5.10,7.30
19.05.21 12:43:59,6.95,6.95,6.95,6.95,75,525,7.19,5.10,6.65
19.05.21 13:07:59,6.70,6.70,6.70,6.70,75,600,7.10,5.10,6.90
19.05.21 13:25:59,6.50,6.50,6.50,6.50,150,675,6.95,5.10,6.70
19.05.21 13:50:59,6.45,6.45,6.45,6.45,75,825,6.90,5.10,6.40
19.05.21 13:57:59,6.45,6.45,6.45,6.45,375,825,6.73,5.10,6.35
19.05.21 15:00:59,5.10,5.10,5.10,5.10,75,1200,6.63,5.00,6.35
19.05.21 15:10:59,5.00,5.00,5.00,5.00,975,1200,5.87,4.05,6.00
19.05.21 15:27:59,5.40,5.40,5.40,5.40,75,1950,5.85,4.15,5.75
19.05.21 15:28:59,6.80,6.80,6.80,6.80,750,2025,5.95,4.50,6.50
20.05.21 09:17:59,7.00,7.00,7.00,7.00,150,2775,7.00,4.15,7.00
20.05.21 09:24:59,7.00,7.00,7.00,7.00,75,2775,7.00,4.15,7.00
20.05.21 09:47:59,6.95,6.95,6.95,6.95,75,2775,6.98,4.20,6.95
20.05.21 09:50:59,4.15,4.15,4.15,4.15,750,2850,4.96,4.20,6.85
20.05.21 10:22:59,5.40,5.40,5.40,5.40,75,2700,4.99,5.00,5.40
20.05.21 10:23:59,5.00,5.00,5.00,5.00,75,2700,4.99,4.30,5.40
20.05.21 10:33:59,5.40,5.40,5.40,5.40,225,0,5.05,4.50,5.40
20.05.21 12:27:59,5.00,5.00,5.00,5.00,450,3000,5.04,4.50,5.00
20.05.21 14:38:59,4.45,4.45,4.45,4.45,75,3000,5.01,3.10,4.45
20.05.21 15:05:59,4.30,4.30,4.30,4.30,75,3000,4.99,3.55,4.30
20.05.21 15:08:59,4.30,4.35,4.30,4.35,1500,3075,4.70,4.60,4.85
20.05.21 15:09:59,5.35,5.35,5.35,5.35,2100,3075,4.84,3.55,6.20
20.05.21 15:10:59,5.00,5.00,5.00,5.00,225,6150,4.84,5.00,5.65
20.05.21 15:14:59,5.00,5.00,5.00,5.00,525,6375,4.85,3.55,5.65
20.05.21 15:22:59,3.90,3.90,3.90,3.90,1500,6900,4.67,4.00,4.25
21.05.21 09:16:59,3.80,3.80,3.80,3.80,75,8400,3.80,3.75,4.40
21.05.21 09:19:59,4.00,4.00,4.00,4.00,75,8400,3.90,4.10,5.20
21.05.21 09:20:59,4.40,4.40,4.40,4.40,150,8400,4.15,3.85,4.45
21.05.21 09:33:59,3.50,3.50,3.50,3.50,450,8550,3.76,3.50,4.00
21.05.21 09:35:59,4.00,4.00,4.00,4.00,525,9000,3.85,3.45,4.00
21.05.21 09:37:59,3.45,3.45,3.45,3.45,1125,9000,3.66,3.00,4.00
21.05.21 09:40:59,3.40,3.40,3.40,3.40,750,9675,3.60,3.35,3.40
21.05.21 09:41:59,3.35,3.35,3.35,3.35,75,9675,3.59,3.00,3.40
21.05.21 09:51:59,2.95,2.95,2.95,2.95,150,9675,3.56,2.95,3.35
21.05.21 10:08:59,2.95,2.95,2.95,2.95,75,9675,3.55,2.95,3.20
21.05.21 10:13:59,2.95,2.95,2.95,2.95,75,9675,3.54,2.90,3.15
21.05.21 10:37:59,3.15,3.15,3.15,3.15,150,9675,3.52,2.95,3.15
21.05.21 10:39:59,3.15,3.15,3.15,3.15,225,9525,3.50,3.15,3.25
21.05.21 10:46:59,3.25,3.25,3.25,3.25,300,9525,3.48,3.20,3.25
21.05.21 10:51:59,3.35,3.35,3.35,3.35,75,9525,3.48,3.25,3.35
21.05.21 10:57:59,3.35,3.35,3.35,3.35,450,9525,3.47,2.90,3.35
21.05.21 11:09:59,3.35,3.35,3.35,3.35,225,9525,3.46,3.35,3.40
21.05.21 11:19:59,3.35,3.35,3.35,3.35,300,9525,3.45,3.00,3.35
21.05.21 11:34:59,3.25,3.25,3.25,3.25,600,9750,3.43,3.00,3.35
21.05.21 13:33:59,3.00,3.00,3.00,3.00,150,9750,3.42,2.90,3.30
21.05.21 13:48:59,3.90,3.90,3.90,3.90,225,9900,3.44,2.90,3.90
21.05.21 13:49:59,2.85,2.85,2.85,2.85,225,10050,3.42,2.85,3.85
21.05.21 13:53:59,3.85,3.85,3.85,3.85,150,9825,3.43,3.00,3.85
21.05.21 14:37:59,3.05,3.05,3.05,3.05,75,9975,3.42,3.05,3.75
21.05.21 14:44:59,3.05,3.75,3.05,3.75,300,9900,3.43,3.05,3.75
21.05.21 14:45:59,3.05,3.05,3.05,3.05,75,9900,3.43,3.05,3.70
21.05.21 14:46:59,3.00,3.00,2.85,2.85,225,10050,3.41,2.85,3.50
21.05.21 14:52:59,3.25,3.25,3.25,3.25,150,10125,3.41,2.90,3.70
21.05.21 15:15:59,3.60,3.60,3.60,3.60,75,10200,3.41,2.85,3.65
21.05.21 15:19:59,2.85,2.85,2.85,2.85,150,10200,3.40,2.85,3.55
21.05.21 15:24:59,2.85,2.85,2.65,2.65,375,10200,3.37,2.65,3.55
21.05.21 15:25:59,2.65,3.00,2.65,3.00,450,10200,3.34,2.65,3.55
24.05.21 09:15:59,2.95,2.95,2.95,2.95,75,10425,2.95,2.95,4.00
24.05.21 09:23:59,4.00,4.00,4.00,4.00,75,10500,3.47,2.95,4.00
24.05.21 09:27:59,3.95,3.95,3.95,3.95,75,10500,3.63,2.95,3.95
24.05.21 09:32:59,3.50,3.50,3.50,3.50,225,10500,3.56,2.50,3.70
24.05.21 09:37:59,3.70,3.70,3.70,3.70,75,10725,3.58,2.50,3.85
24.05.21 09:38:59,3.70,3.70,3.70,3.70,75,10800,3.60,2.50,3.85
24.05.21 09:39:59,3.85,3.85,3.85,3.85,75,10800,3.62,2.50,3.90
24.05.21 09:41:59,2.50,2.50,2.50,2.50,75,10800,3.51,2.10,3.50
24.05.21 09:52:59,3.00,3.00,3.00,3.00,75,10650,3.46,2.20,3.40
24.05.21 10:04:59,2.50,2.50,2.50,2.50,75,10725,3.38,2.50,3.25
24.05.21 10:26:59,2.50,2.50,2.50,2.50,375,10725,3.12,2.50,3.25
24.05.21 10:27:59,2.50,2.50,2.50,2.50,300,0,3.00,2.50,3.25
24.05.21 10:29:59,3.25,3.25,3.25,3.25,150,10725,3.02,2.50,3.25
24.05.21 10:31:59,3.25,3.25,3.25,3.25,75,10725,3.03,2.50,3.25
24.05.21 10:34:59,3.25,3.25,3.25,3.25,75,10950,3.04,2.50,3.25
24.05.21 10:36:59,3.25,3.25,3.25,3.25,75,11025,3.05,2.50,3.25
24.05.21 10:37:59,2.55,2.55,2.55,2.55,375,11025,2.97,2.55,3.25
24.05.21 10:38:59,2.55,2.55,2.55,2.55,1050,11025,2.84,2.55,3.25
24.05.21 10:39:59,2.55,2.55,2.50,2.50,300,12525,2.81,2.50,3.20
24.05.21 10:40:59,2.50,2.50,2.50,2.50,150,12525,2.80,2.55,3.20
24.05.21 10:45:59,2.60,2.60,2.60,2.60,75,12600,2.79,2.60,3.20
24.05.21 10:55:59,2.60,2.60,2.60,2.60,75,12675,2.79,2.60,3.20
24.05.21 11:04:59,3.25,3.25,3.25,3.25,75,12675,2.80,2.60,3.20
24.05.21 11:17:59,3.20,3.20,3.20,3.20,75,12750,2.81,2.60,3.20
24.05.21 11:20:59,3.40,3.40,3.40,3.40,1800,12750,2.93,2.80,3.05
24.05.21 11:24:59,3.05,3.05,3.05,3.05,75,13125,2.93,2.90,3.15
24.05.21 11:29:59,2.80,2.80,2.80,2.80,450,13125,2.92,2.80,3.00
24.05.21 11:55:59,3.00,3.00,3.00,3.00,75,13575,2.92,2.60,3.00
24.05.21 12:08:59,2.60,2.60,2.60,2.60,75,13650,2.92,2.55,3.40
24.05.21 12:09:59,3.50,3.50,3.50,3.50,150,13725,2.93,2.50,3.75
24.05.21 12:10:59,2.70,2.70,2.55,2.55,150,13725,2.92,2.55,3.60
24.05.21 12:11:59,2.55,2.55,2.55,2.55,525,13725,2.90,2.55,3.40
24.05.21 12:19:59,2.55,2.60,2.55,2.60,150,14475,2.89,2.60,3.20
24.05.21 12:20:59,2.60,2.60,2.55,2.55,150,14475,2.88,2.50,3.20
24.05.21 12:21:59,2.50,2.50,2.50,2.50,525,14775,2.86,2.50,3.00
24.05.21 12:33:59,3.00,3.00,3.00,3.00,75,15300,2.86,2.50,3.20
24.05.21 12:41:59,2.95,2.95,2.95,2.95,75,15375,2.86,2.50,3.10
24.05.21 12:52:59,2.50,2.50,2.50,2.50,1500,15375,2.81,2.50,2.95
24.05.21 12:53:59,2.50,2.50,2.50,2.50,75,15375,2.81,2.50,3.20
24.05.21 13:18:59,3.25,3.25,3.25,3.25,225,16950,2.82,2.70,3.20
24.05.21 13:37:59,3.20,3.20,3.20,3.20,75,16950,2.82,2.60,3.20
24.05.21 14:07:59,3.25,3.25,3.25,3.25,600,17025,2.84,2.55,3.45
24.05.21 14:20:59,3.25,3.25,3.25,3.25,375,0,2.85,2.55,3.25
24.05.21 14:21:59,3.25,3.25,3.25,3.25,225,17100,2.86,2.70,3.25
24.05.21 14:22:59,3.25,3.25,3.25,3.25,75,16500,2.86,3.05,3.20
24.05.21 14:23:59,3.20,3.20,3.20,3.20,75,16500,2.87,3.05,3.25
24.05.21 14:30:59,3.25,3.25,3.25,3.25,675,16425,2.89,3.30,3.50
24.05.21 14:31:59,3.50,3.50,3.50,3.50,225,16425,2.90,3.05,4.00
24.05.21 14:35:59,3.50,3.50,3.50,3.50,2025,17100,2.98,3.35,3.80
24.05.21 14:37:59,3.35,3.35,3.35,3.35,75,18675,2.98,3.35,3.90
24.05.21 14:39:59,3.35,3.35,3.35,3.35,150,18675,2.99,3.35,3.95
24.05.21 14:42:59,3.50,3.50,3.50,3.50,150,18900,2.99,3.35,3.50
24.05.21 14:43:59,3.40,3.40,3.40,3.40,75,18900,3.00,3.35,3.40
24.05.21 14:44:59,3.40,3.40,3.35,3.35,225,18900,3.00,3.35,3.85
24.05.21 14:45:59,3.45,3.50,3.45,3.50,2850,20475,3.07,3.30,3.55
24.05.21 14:47:59,3.55,3.55,3.55,3.55,75,20475,3.07,3.30,3.55
24.05.21 14:49:59,3.50,3.50,3.50,3.50,75,19425,3.08,3.25,3.50
24.05.21 14:51:59,3.50,3.50,3.50,3.50,2250,21000,3.12,3.50,3.60
24.05.21 14:52:59,3.50,3.65,3.50,3.65,225,21000,3.13,3.50,3.65
24.05.21 14:53:59,3.65,4.65,3.65,3.65,4725,21000,3.32,3.50,3.75
24.05.21 14:54:59,3.65,3.65,3.65,3.65,75,21000,3.32,3.50,3.65
24.05.21 14:55:59,3.65,3.65,3.65,3.65,450,26325,3.33,3.50,3.65
24.05.21 14:57:59,3.50,3.50,3.50,3.50,75,26325,3.33,3.50,3.65
24.05.21 14:58:59,3.60,3.60,2.75,3.30,6525,26775,3.33,3.30,3.60
24.05.21 15:00:59,3.55,3.55,3.40,3.40,825,26775,3.33,3.40,3.55
24.05.21 15:01:59,3.45,3.45,3.45,3.45,225,24525,3.33,3.45,3.65
24.05.21 15:02:59,3.45,3.45,3.45,3.45,375,24525,3.33,3.40,3.60
24.05.21 15:04:59,3.60,3.60,3.60,3.60,75,24000,3.33,3.60,3.65
24.05.21 15:05:59,3.60,3.60,3.50,3.50,300,24000,3.34,3.35,3.60
24.05.21 15:06:59,3.60,3.60,3.60,3.60,225,24000,3.34,3.40,3.60
24.05.21 15:07:59,3.50,3.50,3.40,3.40,2250,24000,3.34,3.35,3.50
24.05.21 15:08:59,3.20,3.40,3.20,3.40,375,24000,3.34,3.30,3.50
24.05.21 15:10:59,3.45,3.50,3.45,3.50,525,24150,3.34,3.20,3.50
24.05.21 15:11:59,3.20,3.45,3.20,3.45,225,24150,3.34,3.25,3.45
24.05.21 15:12:59,3.45,3.45,3.30,3.30,150,24150,3.34,3.20,3.45
24.05.21 15:15:59,3.45,3.45,3.45,3.45,150,25425,3.34,3.20,3.35
24.05.21 15:16:59,3.30,3.30,3.20,3.20,150,25500,3.34,3.00,3.20
24.05.21 15:17:59,3.10,3.10,3.10,3.10,75,25500,3.34,3.05,3.20
24.05.21 15:19:59,3.20,3.20,2.90,2.90,300,25425,3.34,2.90,3.15
24.05.21 15:26:59,2.95,2.95,2.95,2.95,225,25125,3.34,2.95,3.45
24.05.21 15:27:59,3.45,3.45,3.45,3.45,150,25125,3.34,2.95,3.45
24.05.21 15:28:59,3.10,3.10,3.10,3.10,225,24225,3.34,2.90,3.45
25.05.21 09:17:59,3.35,3.35,3.30,3.35,225,24225,3.33,3.15,3.35
25.05.21 09:18:59,3.35,3.35,3.15,3.15,225,24300,3.29,3.25,3.45
25.05.21 09:19:59,3.10,3.10,3.00,3.00,300,24300,3.22,3.00,3.15
25.05.21 09:22:59,3.00,3.00,3.00,3.00,75,24525,3.20,3.00,3.15
25.05.21 09:24:59,3.15,3.15,2.85,2.85,1275,24600,3.03,2.75,3.20
25.05.21 09:27:59,2.95,2.95,2.90,2.90,150,25575,3.02,3.00,3.25
25.05.21 09:29:59,3.10,3.10,3.10,3.10,225,25575,3.03,3.15,3.40
25.05.21 09:35:59,3.35,3.35,3.35,3.35,375,25650,3.07,3.05,3.35
25.05.21 09:44:59,3.35,3.50,3.35,3.50,150,24600,3.09,3.30,3.50
25.05.21 09:51:59,3.40,3.40,3.40,3.40,75,24750,3.09,3.25,3.45
25.05.21 10:02:59,3.50,3.50,3.40,3.40,1650,26175,3.23,3.40,3.55
25.05.21 10:04:59,3.55,3.55,3.55,3.55,75,0,3.23,3.40,3.55
25.05.21 10:07:59,3.30,3.30,3.30,3.30,75,26400,3.24,3.35,3.60
25.05.21 10:35:59,3.25,3.25,3.25,3.25,150,26325,3.24,3.25,3.50
