0,1,2,3,4,5,6,7,8,9
07.07.21 13:57:59,5.00,5.00,5.00,5.00,40,0,5.00,4.20,4.50
07.07.21 14:00:59,4.15,4.15,4.15,4.15,40,40,4.57,4.10,4.45
07.07.21 14:01:59,4.30,4.30,4.15,4.15,80,40,4.40,4.20,4.50
07.07.21 14:05:59,3.85,3.90,3.80,3.90,800,120,3.93,3.80,4.00
07.07.21 14:23:59,3.25,3.55,3.25,3.55,200,920,3.84,3.35,3.60
07.07.21 14:25:59,3.45,3.45,3.45,3.45,40,1120,3.83,3.40,3.60
07.07.21 14:26:59,3.45,3.45,3.45,3.45,40,1120,3.81,3.25,3.50
07.07.21 14:30:59,3.60,3.60,3.60,3.60,80,1200,3.80,3.20,3.45
07.07.21 14:32:59,3.00,3.05,3.00,3.05,120,1200,3.73,2.95,3.15
07.07.21 14:37:59,3.15,3.15,3.15,3.15,40,1320,3.71,3.10,3.40
07.07.21 14:38:59,3.25,3.30,3.25,3.30,240,1320,3.65,3.15,3.40
07.07.21 14:39:59,3.40,3.40,3.40,3.40,40,1320,3.64,3.40,3.65
07.07.21 14:40:59,3.55,3.55,3.55,3.55,40,1600,3.64,3.15,3.35
07.07.21 14:44:59,2.95,2.95,2.95,2.95,40,1600,3.63,2.60,2.85
07.07.21 14:49:59,2.75,2.75,2.70,2.70,520,1600,3.43,2.50,2.70
07.07.21 14:53:59,2.70,2.70,2.70,2.70,40,1560,3.42,2.50,2.70
07.07.21 14:54:59,2.65,2.65,2.65,2.65,40,1560,3.41,2.45,2.65
07.07.21 14:57:59,2.75,2.75,2.75,2.75,40,1560,3.40,2.50,2.75
07.07.21 14:58:59,2.70,2.70,2.70,2.70,40,1520,3.39,2.50,2.75
07.07.21 15:05:59,3.30,3.30,3.15,3.15,240,1480,3.37,3.15,3.40
07.07.21 15:06:59,3.20,3.20,3.20,3.20,400,2120,3.35,3.30,3.50
07.07.21 15:07:59,3.50,3.50,3.25,3.50,360,2120,3.35,3.35,3.60
07.07.21 15:13:59,6.00,6.00,6.00,6.00,40,2400,3.38,2.55,6.95
07.07.21 15:15:59,4.95,4.95,4.95,4.95,40,2400,3.40,2.70,4.85
07.07.21 15:23:59,2.80,3.00,2.80,3.00,80,2440,3.39,2.75,3.00
07.07.21 15:25:59,2.75,3.00,2.75,3.00,80,2480,3.38,2.75,3.95
07.07.21 15:26:59,2.75,3.90,2.75,3.90,80,2480,3.38,2.75,4.00
07.07.21 15:27:59,4.00,4.00,4.00,4.00,40,2480,3.38,2.75,4.00
07.07.21 15:28:59,3.30,3.30,3.30,3.30,40,2400,3.38,2.75,4.00
07.07.21 15:30:00,4.00,4.50,4.00,4.50,80,2400,3.40,4.50,5.50
08.07.21 09:15:59,1.25,1.25,1.25,1.25,40,2520,1.25,1.20,5.95
08.07.21 09:17:59,6.00,6.00,6.00,6.00,400,2520,5.38,1.40,6.00
08.07.21 09:19:59,2.50,2.50,2.50,2.50,80,2520,4.94,2.20,2.45
08.07.21 09:20:59,2.00,2.00,2.00,2.00,40,2840,4.73,1.90,2.15
08.07.21 09:22:59,5.00,5.00,2.40,2.40,240,2840,4.31,2.45,4.80
08.07.21 09:27:59,2.05,2.05,2.05,2.05,80,2920,4.11,2.00,3.85
08.07.21 09:28:59,3.90,3.90,3.90,3.90,320,2920,4.05,2.10,2.30
