0,1,2,3,4,5,6
2021-03-01T09:15:00+0530,14702.5,14708.75,14667.0,14667.0,0,0
2021-03-01T09:16:00+0530,14665.55,14688.85,14644.0,14688.0,0,0
2021-03-01T09:17:00+0530,14686.95,14690.4,14663.0,14677.55,0,0
2021-03-01T09:18:00+0530,14677.85,14685.35,14677.3,14682.75,0,0
2021-03-01T09:19:00+0530,14683.3,14702.45,14683.15,14702.4,0,0
2021-03-01T09:20:00+0530,14703.55,14730.15,14699.5,14710.4,0,0
2021-03-01T09:21:00+0530,14714.2,14725.1,14712.1,14719.45,0,0
2021-03-01T09:22:00+0530,14719.45,14728.85,14697.35,14697.35,0,0
2021-03-01T09:23:00+0530,14695.1,14713.65,14687.45,14710.15,0,0
2021-03-01T09:24:00+0530,14709.85,14719.1,14703.3,14705.2,0,0
2021-03-01T09:25:00+0530,14705.25,14709.0,14689.95,14695.8,0,0
2021-03-01T09:26:00+0530,14696.4,14713.6,14696.4,14701.15,0,0
2021-03-01T09:27:00+0530,14700.4,14711.3,14689.35,14692.15,0,0
2021-03-01T09:28:00+0530,14692.25,14692.45,14665.35,14665.6,0,0
2021-03-01T09:29:00+0530,14665.75,14680.8,14662.15,14680.8,0,0
2021-03-01T09:30:00+0530,14679.85,14680.15,14657.75,14662.1,0,0
2021-03-01T09:31:00+0530,14662.85,14681.2,14662.85,14681.2,0,0
2021-03-01T09:32:00+0530,14680.05,14683.4,14647.45,14651.0,0,0
2021-03-01T09:33:00+0530,14652.45,14672.25,14651.2,14672.25,0,0
2021-03-01T09:34:00+0530,14671.1,14676.9,14658.05,14672.45,0,0
2021-03-01T09:35:00+0530,14672.1,14698.0,14671.6,14694.75,0,0
2021-03-01T09:36:00+0530,14694.8,14708.9,14694.8,14703.35,0,0
2021-03-01T09:37:00+0530,14704.0,14721.35,14704.0,14716.6,0,0
2021-03-01T09:38:00+0530,14716.4,14727.2,14715.35,14727.2,0,0
2021-03-01T09:39:00+0530,14727.0,14734.95,14717.5,14733.9,0,0
2021-03-01T09:40:00+0530,14733.85,14743.55,14725.5,14740.2,0,0
2021-03-01T09:41:00+0530,14740.5,14741.6,14730.1,14732.2,0,0
2021-03-01T09:42:00+0530,14732.2,14740.55,14725.6,14739.9,0,0
2021-03-01T09:43:00+0530,14740.3,14745.5,14739.65,14742.75,0,0
2021-03-01T09:44:00+0530,14742.2,14744.75,14738.55,14740.45,0,0
2021-03-01T09:45:00+0530,14750.4,14761.6,14746.25,14761.6,0,0
2021-03-01T09:46:00+0530,14760.9,14764.95,14745.75,14754.5,0,0
2021-03-01T09:47:00+0530,14753.4,14766.3,14750.5,14765.3,0,0
2021-03-01T09:48:00+0530,14764.95,14764.95,14751.05,14752.2,0,0
2021-03-01T09:49:00+0530,14751.55,14757.8,14751.1,14757.8,0,0
2021-03-01T09:50:00+0530,14758.25,14760.3,14745.9,14750.2,0,0
2021-03-01T09:51:00+0530,14747.8,14749.25,14740.1,14741.2,0,0
2021-03-01T09:52:00+0530,14741.35,14758.55,14738.9,14754.1,0,0
2021-03-01T09:53:00+0530,14753.5,14757.0,14740.75,14741.3,0,0
2021-03-01T09:54:00+0530,14742.05,14755.35,14740.5,14755.35,0,0
2021-03-01T09:55:00+0530,14756.25,14761.8,14742.2,14742.2,0,0
2021-03-01T09:56:00+0530,14742.6,14754.4,14742.6,14744.25,0,0
2021-03-01T09:57:00+0530,14743.8,14753.4,14741.05,14752.25,0,0
2021-03-01T09:58:00+0530,14752.1,14752.6,14737.55,14740.05,0,0
2021-03-01T09:59:00+0530,14739.75,14739.75,14726.7,14739.15,0,0
2021-03-01T10:00:00+0530,14738.9,14758.45,14736.85,14753.65,0,0
2021-03-01T10:01:00+0530,14752.7,14756.8,14752.5,14753.6,0,0
2021-03-01T10:02:00+0530,14754.15,14757.45,14743.9,14743.9,0,0
2021-03-01T10:03:00+0530,14744.95,14749.35,14743.95,14745.3,0,0
2021-03-01T10:04:00+0530,14745.15,14757.5,14744.45,14746.5,0,0
2021-03-01T10:05:00+0530,14746.45,14748.1,14737.4,14743.4,0,0
2021-03-01T10:06:00+0530,14743.65,14745.6,14738.65,14740.0,0,0
2021-03-01T10:07:00+0530,14737.75,14739.15,14728.65,14739.15,0,0
2021-03-01T10:08:00+0530,14736.7,14747.75,14735.45,14737.7,0,0
2021-03-01T10:09:00+0530,14736.05,14737.85,14730.25,14734.5,0,0
2021-03-01T10:10:00+0530,14735.15,14744.75,14735.15,14740.45,0,0
2021-03-01T10:11:00+0530,14739.8,14740.7,14730.75,14733.35,0,0
2021-03-01T10:12:00+0530,14733.55,14739.35,14733.55,14736.6,0,0
2021-03-01T10:13:00+0530,14737.2,14746.25,14737.2,14742.9,0,0
2021-03-01T10:14:00+0530,14742.6,14742.6,14735.25,14736.55,0,0
2021-03-01T10:15:00+0530,14735.1,14748.4,14735.1,14744.9,0,0
2021-03-01T10:16:00+0530,14744.85,14746.9,14743.8,14746.1,0,0
2021-03-01T10:17:00+0530,14747.45,14753.1,14746.1,14752.95,0,0
2021-03-01T10:18:00+0530,14753.15,14756.65,14752.85,14753.1,0,0
2021-03-01T10:19:00+0530,14753.15,14753.15,14748.95,14752.25,0,0
2021-03-01T10:20:00+0530,14751.65,14769.65,14751.65,14767.4,0,0
2021-03-01T10:21:00+0530,14767.3,14772.1,14765.35,14766.05,0,0
2021-03-01T10:22:00+0530,14767.05,14770.15,14765.7,14765.7,0,0
2021-03-01T10:23:00+0530,14766.25,14769.15,14763.25,14763.35,0,0
2021-03-01T10:24:00+0530,14763.05,14771.45,14762.2,14770.2,0,0
2021-03-01T10:25:00+0530,14770.2,14783.2,14769.9,14783.15,0,0
2021-03-01T10:26:00+0530,14782.95,14788.45,14782.2,14782.95,0,0
2021-03-01T10:27:00+0530,14782.4,14785.05,14778.15,14778.15,0,0
2021-03-01T10:28:00+0530,14776.85,14785.65,14775.75,14785.3,0,0
2021-03-01T10:29:00+0530,14784.95,14787.4,14783.45,14785.0,0,0
2021-03-01T10:30:00+0530,14785.3,14793.6,14785.3,14787.2,0,0
2021-03-01T10:31:00+0530,14787.45,14789.45,14777.25,14777.25,0,0
2021-03-01T10:32:00+0530,14777.45,14789.15,14776.6,14788.95,0,0
2021-03-01T10:33:00+0530,14788.55,14789.5,14778.85,14781.6,0,0
2021-03-01T10:34:00+0530,14781.85,14789.0,14781.2,14787.85,0,0
2021-03-01T10:35:00+0530,14787.75,14787.75,14779.4,14780.7,0,0
2021-03-01T10:36:00+0530,14780.35,14785.15,14778.4,14781.3,0,0
2021-03-01T10:37:00+0530,14781.45,14796.5,14779.9,14794.3,0,0
2021-03-01T10:38:00+0530,14793.4,14796.95,14791.65,14791.75,0,0
2021-03-01T10:39:00+0530,14791.65,14796.0,14789.1,14794.45,0,0
2021-03-01T10:40:00+0530,14793.25,14806.65,14793.25,14800.85,0,0
