0,1,2,3,4,5,6,7,8,9
05.04.21 09:16:59,29.00,33.55,27.00,28.45,725,0,30.02,28.95,31.20
05.04.21 09:17:59,28.55,34.20,28.55,32.70,725,700,30.70,32.55,33.80
05.04.21 09:18:59,32.50,40.95,32.50,40.95,1650,700,34.30,41.15,42.70
05.04.21 09:19:59,41.95,43.65,39.45,43.15,3400,700,38.14,42.95,43.60
05.04.21 09:20:59,43.20,60.95,40.40,60.95,5500,2500,44.34,60.60,62.20
05.04.21 09:21:59,62.90,71.65,62.90,71.35,12425,2500,56.47,68.50,71.55
05.04.21 09:22:59,71.60,79.85,69.65,78.30,10275,2500,61.74,77.75,78.75
05.04.21 09:23:59,77.40,79.10,75.60,75.95,7675,15450,64.56,74.95,76.45
05.04.21 09:24:59,74.85,76.35,61.90,63.70,5750,15450,65.30,63.25,64.35
05.04.21 09:25:59,65.60,65.65,56.90,59.15,8900,15450,64.65,57.90,58.90
05.04.21 09:26:59,58.70,60.75,56.60,57.00,2425,17300,64.41,56.50,57.20
05.04.21 09:27:59,55.25,55.25,50.80,52.00,2050,17300,64.00,51.35,52.00
05.04.21 09:28:59,51.30,54.00,50.75,52.40,2800,17300,63.48,52.05,52.65
05.04.21 09:29:59,52.30,56.85,52.00,56.40,4975,18250,62.78,56.40,56.55
05.04.21 09:30:59,56.45,64.90,56.45,62.95,3325,18250,62.66,62.90,63.55
05.04.21 09:31:59,63.00,65.45,61.85,63.40,3000,18250,62.68,63.85,64.45
05.04.21 09:32:59,64.15,64.15,57.50,57.50,1800,19825,62.64,57.40,58.10
05.04.21 09:33:59,58.15,58.75,54.60,55.90,2350,19825,62.46,55.85,56.45
05.04.21 09:34:59,56.25,64.70,56.25,64.70,2950,19825,62.38,64.35,65.05
05.04.21 09:35:59,66.20,70.85,66.20,67.30,8050,19350,62.96,67.35,68.15
05.04.21 09:36:59,67.75,68.40,64.70,65.40,2225,19350,63.04,65.85,66.45
05.04.21 09:37:59,66.10,67.35,64.65,64.65,1675,19350,63.09,64.25,64.95
05.04.21 09:38:59,64.25,65.10,58.05,59.55,4250,17500,62.98,59.50,59.85
05.04.21 09:39:59,59.35,62.40,59.35,62.05,5200,17500,62.89,61.85,62.55
05.04.21 09:40:59,62.95,62.95,60.10,60.50,1375,17500,62.87,60.15,60.60
05.04.21 09:41:59,60.10,63.25,59.40,59.50,2175,15800,62.83,59.10,59.35
05.04.21 09:42:59,59.10,60.85,58.65,58.75,2450,15800,62.76,58.70,59.10
05.04.21 09:43:59,58.70,58.70,53.60,53.60,4100,15800,62.50,53.55,53.85
05.04.21 09:44:59,53.90,55.00,53.35,53.35,6550,19375,62.03,53.00,53.40
05.04.21 09:45:59,53.30,56.65,53.30,56.00,2175,19375,61.91,56.10,56.45
05.04.21 09:46:59,56.65,56.65,54.50,55.80,1025,19375,61.85,55.20,55.70
05.04.21 09:47:59,55.70,58.15,55.70,57.85,1100,20600,61.81,57.75,58.30
05.04.21 09:48:59,58.25,58.60,57.05,58.00,850,20600,61.78,57.85,58.15
05.04.21 09:49:59,57.85,58.25,57.20,58.25,575,20600,61.77,58.00,58.40
05.04.21 09:50:59,58.00,58.75,57.30,57.45,2075,20525,61.71,57.45,57.95
05.04.21 09:51:59,57.70,57.70,56.10,56.85,1875,20525,61.64,56.35,56.80
05.04.21 09:52:59,56.95,56.95,54.80,54.80,1400,20525,61.58,54.80,55.20
05.04.21 09:53:59,54.80,55.85,53.20,55.75,1475,22025,61.50,55.35,55.70
05.04.21 09:54:59,55.50,65.55,55.45,63.95,5725,22025,61.45,63.70,64.05
05.04.21 09:55:59,64.95,66.80,61.95,63.05,3900,22025,61.53,62.75,63.15
05.04.21 09:56:59,62.75,67.70,62.25,67.70,2325,21650,61.59,67.50,68.05
05.04.21 09:57:59,67.45,85.80,67.45,84.25,8225,21650,62.40,83.80,84.45
05.04.21 09:58:59,83.60,84.35,77.65,80.95,22000,21650,64.78,80.60,81.05
05.04.21 09:59:59,81.05,106.35,80.40,106.10,18875,31450,67.30,107.30,108.30
05.04.21 10:00:59,108.45,127.55,108.45,113.35,29200,31450,74.03,113.35,114.05
05.04.21 10:01:59,112.75,116.75,111.20,116.00,6550,31450,75.13,116.25,117.15
05.04.21 10:02:59,116.95,155.65,116.95,153.15,16450,30425,79.23,153.20,154.75
05.04.21 10:03:59,157.35,158.50,137.75,141.60,7200,30425,81.11,141.45,142.55
05.04.21 10:04:59,143.95,143.95,128.35,132.80,6575,30425,82.45,131.95,132.55
05.04.21 10:05:59,132.25,140.05,128.50,137.80,8525,28650,84.06,137.05,137.90
05.04.21 10:06:59,137.30,169.95,137.30,150.00,11775,28650,87.07,149.05,150.40
05.04.21 10:07:59,149.05,150.25,133.70,138.00,9050,28650,88.70,137.35,138.30
05.04.21 10:08:59,139.20,139.20,127.65,131.20,5775,28325,89.60,130.80,131.80
05.04.21 10:09:59,130.95,137.00,129.95,136.05,3050,28325,90.06,135.55,136.50
05.04.21 10:10:59,136.60,136.60,121.25,128.00,2825,28325,90.39,127.55,128.00
05.04.21 10:11:59,128.00,138.00,127.15,137.05,3100,24375,90.81,137.15,138.00
05.04.21 10:12:59,138.25,156.20,138.20,142.60,5100,24375,91.77,142.05,142.80
05.04.21 10:13:59,142.00,150.00,141.35,146.50,3225,24375,92.32,146.35,147.45
05.04.21 10:14:59,147.60,147.60,139.80,140.10,1475,23925,92.56,140.00,141.00
05.04.21 10:15:59,141.10,163.00,141.10,158.90,5500,23925,93.63,157.70,158.70
05.04.21 10:16:59,158.55,188.00,158.55,180.00,7800,23925,95.65,179.00,180.00
05.04.21 10:17:59,178.40,206.10,167.05,205.90,8400,25850,97.98,204.80,206.50
05.04.21 10:18:59,204.15,206.45,193.75,193.75,4225,25850,99.24,191.55,193.10
05.04.21 10:19:59,191.65,224.75,191.65,214.60,7975,25850,101.81,214.00,215.00
05.04.21 10:20:59,213.75,216.85,185.00,185.00,7425,27950,103.93,183.65,185.15
05.04.21 10:21:59,184.30,190.05,178.40,186.65,4225,27950,104.89,185.80,186.95
05.04.21 10:22:59,185.00,187.35,169.30,171.15,10000,27950,106.88,170.15,171.40
05.04.21 10:23:59,174.05,179.35,168.45,174.20,4725,32675,107.73,174.45,175.25
05.04.21 10:24:59,174.15,174.15,162.60,163.05,2525,32675,108.13,162.15,163.25
05.04.21 10:25:59,161.90,161.90,149.70,157.05,6000,32675,108.87,155.60,156.45
05.04.21 10:26:59,159.20,172.45,159.20,171.50,3550,34250,109.39,170.05,171.55
05.04.21 10:27:59,169.15,175.75,167.85,168.80,3850,34250,110.01,168.60,169.85
05.04.21 10:28:59,170.60,171.70,161.55,162.75,2000,34250,110.29,165.05,166.15
05.04.21 10:29:59,162.80,170.00,160.00,164.80,3050,33975,110.71,165.95,167.00
05.04.21 10:30:59,165.70,175.80,165.70,172.15,3175,33975,111.20,171.90,173.10
05.04.21 10:31:59,170.40,175.95,169.30,169.30,1750,33975,111.47,168.85,170.05
05.04.21 10:32:59,169.00,175.30,168.65,172.40,4725,31100,112.18,172.55,173.60
05.04.21 10:33:59,171.20,173.20,167.90,171.30,1225,31100,112.35,171.20,172.20
05.04.21 10:34:59,172.70,175.20,167.80,167.80,1325,31100,112.54,167.40,168.65
05.04.21 10:35:59,166.60,171.20,157.00,162.50,3325,32500,112.95,161.25,162.20
05.04.21 10:36:59,163.00,163.00,154.15,158.90,3250,32500,113.31,158.25,159.25
05.04.21 10:37:59,157.60,159.30,148.25,152.75,3550,32500,113.65,151.15,152.65
05.04.21 10:38:59,150.10,157.05,149.00,155.45,3250,34500,113.97,154.60,155.65
05.04.21 10:39:59,156.50,164.50,153.00,160.40,2300,34500,114.21,161.30,162.50
05.04.21 10:40:59,161.35,172.20,161.25,167.60,7600,34500,115.20,166.45,167.80
05.04.21 10:41:59,165.05,169.50,162.90,169.50,1425,36425,115.36,165.65,166.90
05.04.21 10:42:59,164.60,170.00,160.30,170.00,2150,36425,115.61,169.85,170.80
05.04.21 10:43:59,168.10,169.00,165.00,166.20,3450,36425,116.02,166.20,167.25
