0,1,2,3,4,5,6,7,8
11.01.21 09:18:59,15890.00,15890.00,15890.00,15890.00,40,0,15890.00,3560.00
11.01.21 09:19:59,15923.05,15923.05,15901.90,15901.90,80,0,15904.98,3560.00
11.01.21 09:21:59,15837.75,15837.75,15837.75,15837.75,40,120,15888.17,7840.00
11.01.21 09:29:59,15854.85,15854.85,15854.85,15854.85,40,120,15881.51,14720.00
11.01.21 09:35:59,15850.00,15850.00,15850.00,15850.00,40,160,15876.25,17880.00
11.01.21 09:39:59,15837.90,15837.90,15837.90,15837.90,40,200,15870.77,19840.00
11.01.21 09:55:59,15798.30,15798.30,15798.30,15798.30,40,200,15861.71,33320.00
11.01.21 10:00:59,15786.15,15786.15,15786.15,15786.15,40,240,15853.32,37080.00
11.01.21 10:02:59,15786.15,15786.15,15786.15,15786.15,40,280,15846.60,39760.00
11.01.21 10:03:59,15745.60,15745.60,15745.60,15745.60,40,280,15837.42,39760.00
11.01.21 10:07:59,15741.05,15741.05,15741.05,15741.05,40,280,15829.39,40800.00
11.01.21 10:14:59,15701.60,15701.60,15701.60,15701.60,40,0,15819.56,
11.01.21 10:17:59,15700.00,15700.00,15700.00,15700.00,40,320,15811.02,45200.00
11.01.21 10:28:59,15689.95,15689.95,15689.95,15689.95,40,360,15802.95,48680.00
11.01.21 10:58:59,15689.95,15689.95,15689.95,15689.95,40,360,15795.88,54160.00
11.01.21 11:04:59,15680.00,15680.00,15680.00,15680.00,40,400,15789.07,58320.00
11.01.21 11:05:59,15680.00,15680.00,15660.00,15660.00,80,480,15776.53,58840.00
11.01.21 11:28:59,15660.00,15660.00,15660.00,15660.00,160,520,15756.26,63280.00
11.01.21 11:42:59,15659.50,15659.50,15659.50,15659.50,40,680,15752.23,75160.00
11.01.21 11:47:59,15644.95,15644.95,15644.95,15644.95,40,680,15747.94,75960.00
11.01.21 11:52:59,15640.00,15640.00,15640.00,15640.00,40,680,15743.79,77680.00
11.01.21 12:02:59,15640.00,15640.00,15640.00,15640.00,40,640,15739.95,79480.00
11.01.21 12:21:59,15641.80,15641.80,15641.80,15641.80,40,640,15736.44,85600.00
11.01.21 12:43:59,15695.90,15695.90,15695.90,15695.90,40,640,15735.04,88560.00
11.01.21 12:48:59,15675.30,15675.30,15675.30,15675.30,40,640,15733.05,89040.00
11.01.21 13:11:59,15641.00,15641.00,15641.00,15641.00,40,640,15730.08,93880.00
11.01.21 13:18:59,15730.90,15730.90,15730.90,15730.90,40,680,15730.11,94320.00
11.01.21 13:36:59,15699.65,15699.65,15699.65,15699.65,40,720,15729.18,96000.00
11.01.21 13:54:59,15687.60,15687.60,15675.00,15675.00,240,760,15722.40,100520.00
11.01.21 14:04:59,15675.00,15675.00,15675.00,15675.00,40,880,15721.22,101840.00
11.01.21 14:32:59,15707.75,15707.75,15707.75,15707.75,40,920,15720.89,97600.00
11.01.21 14:42:59,15707.75,15707.75,15707.75,15707.75,40,0,15720.58,
11.01.21 14:50:59,15707.75,15707.75,15707.75,15707.75,40,960,15720.28,93520.00
11.01.21 15:00:59,15707.75,15707.75,15707.75,15707.75,40,1000,15719.99,93120.00
11.01.21 15:16:59,15707.75,15707.75,15707.75,15707.75,40,1040,15719.72,90840.00
11.01.21 15:17:59,15709.85,15709.85,15709.85,15709.85,40,1040,15719.51,90840.00
11.01.21 15:19:59,15715.00,15715.00,15715.00,15715.00,40,1040,15719.41,89080.00
11.01.21 15:26:59,15738.90,15738.90,15738.90,15738.90,40,1000,15719.82,85120.00
11.01.21 15:27:59,15738.45,15738.45,15738.45,15738.45,40,1000,15720.20,81520.00
11.01.21 15:30:00,15718.25,15718.25,15718.25,15718.25,40,1080,15720.16,81640.00
12.01.21 09:49:59,15700.00,15700.00,15700.00,15700.00,40,1040,15700.00,82160.00
12.01.21 09:50:59,15800.00,15800.00,15800.00,15800.00,80,1040,15742.40,91760.00
12.01.21 09:54:59,15785.65,15785.65,15785.65,15785.65,40,1080,15753.21,97080.00
12.01.21 10:00:59,15650.00,15650.00,15650.00,15650.00,120,1120,15708.97,100080.00
12.01.21 10:18:59,15700.00,15700.00,15700.00,15700.00,40,1000,15707.85,105480.00
12.01.21 10:35:59,15666.50,15666.50,15666.50,15666.50,40,0,15703.26,
12.01.21 10:49:59,15666.00,15666.00,15666.00,15666.00,40,1040,15699.53,107880.00
12.01.21 10:52:59,15660.35,15660.35,15660.35,15660.35,80,1000,15693.00,107840.00
12.01.21 12:35:59,15750.00,15750.00,15750.00,15750.00,40,1040,15697.39,100880.00
12.01.21 12:37:59,15754.75,15754.75,15754.75,15754.75,40,1040,15701.48,100240.00
12.01.21 12:50:59,15760.00,15760.00,15760.00,15760.00,80,1040,15708.80,98680.00
12.01.21 12:57:59,15763.90,15763.90,15763.90,15763.90,40,1080,15712.04,96360.00
12.01.21 13:14:59,15796.45,15796.45,15796.45,15796.45,40,1080,15716.73,93520.00
12.01.21 13:36:59,15785.00,15785.00,15785.00,15785.00,40,1120,15720.32,96360.00
12.01.21 13:46:59,15800.00,15800.00,15800.00,15800.00,120,1120,15731.19,96120.00
12.01.21 13:56:59,15731.20,15731.20,15731.20,15731.20,40,1000,15731.19,98120.00
12.01.21 14:15:59,15837.10,15837.10,15837.10,15837.10,40,960,15735.60,101200.00
12.01.21 14:20:59,15826.95,15826.95,15826.95,15826.95,40,1000,15739.25,101080.00
12.01.21 14:21:59,15701.00,15701.00,15701.00,15701.00,40,1000,15737.78,101640.00
12.01.21 15:27:59,15801.65,15801.70,15801.65,15801.70,80,960,15742.35,97920.00
13.01.21 09:36:59,15880.95,15880.95,15880.95,15880.95,40,920,15880.95,97800.00
