0,1,2,3,4,5,6,7,8
11.01.21 09:15:59,15749.90,15805.00,15749.90,15802.00,800,0,15770.27,0.00
11.01.21 09:16:59,15799.00,15800.00,15780.00,15800.00,1360,0,15784.49,0.00
11.01.21 09:17:59,15800.00,15849.95,15800.00,15800.00,1360,1760,15794.32,3560.00
11.01.21 09:18:59,15800.00,15800.00,15768.05,15773.00,760,1760,15792.71,3560.00
11.01.21 09:19:59,15792.95,15792.95,15770.00,15785.00,1080,1760,15789.29,3560.00
11.01.21 09:20:59,15779.95,15785.00,15775.00,15785.00,800,3160,15788.09,7720.00
11.01.21 09:21:59,15785.00,15785.00,15774.35,15774.35,1200,3160,15787.51,7840.00
11.01.21 09:22:59,15784.00,15785.00,15772.00,15785.00,1040,3160,15786.29,7840.00
11.01.21 09:23:59,15777.00,15780.00,15761.00,15777.40,1400,4920,15784.67,10440.00
11.01.21 09:24:59,15796.00,15796.00,15775.05,15786.00,1240,4920,15784.14,10440.00
11.01.21 09:25:59,15785.00,15785.00,15770.00,15770.00,1400,4920,15783.07,10440.00
11.01.21 09:26:59,15770.00,15771.50,15765.00,15771.50,360,6240,15782.69,12560.00
11.01.21 09:27:59,15771.50,15841.25,15771.50,15781.25,1440,6240,15783.56,12560.00
11.01.21 09:28:59,15782.95,15795.35,15782.95,15795.00,720,6240,15783.68,12560.00
11.01.21 09:29:59,15785.05,15793.45,15784.10,15793.45,280,7960,15783.73,14720.00
11.01.21 09:30:59,15783.00,15794.80,15782.00,15794.80,760,7960,15783.95,14720.00
11.01.21 09:31:59,15787.10,15788.45,15785.50,15788.45,200,7960,15783.97,14720.00
11.01.21 09:32:59,15788.45,15789.70,15785.00,15789.70,600,8680,15784.11,15880.00
11.01.21 09:33:59,15789.70,15796.70,15785.00,15791.05,680,8680,15784.30,15880.00
11.01.21 09:34:59,15790.20,15795.25,15783.05,15790.00,1120,8680,15784.63,15880.00
11.01.21 09:35:59,15786.30,15794.95,15783.00,15794.95,760,9920,15784.74,17880.00
