0,1,2,3,4,5,6,7,8
10.06.21 15:26:59,16000.00,16000.00,16000.00,16000.00,40,0,16000.00,13320.00
16.06.21 13:37:59,16700.00,16700.00,16700.00,16700.00,40,40,16700.00,13920.00
18.06.21 14:29:59,16399.90,16399.90,16399.90,16399.90,40,0,16399.90,12920.00
21.06.21 13:05:59,16444.40,16444.40,16444.40,16444.40,80,40,16444.40,13160.00
21.06.21 13:17:59,16480.00,16480.00,16480.00,16480.00,40,120,16456.26,13200.00
21.06.21 13:27:59,16490.10,16490.10,16490.10,16490.10,80,120,16469.80,13280.00
21.06.21 14:43:59,16552.75,16552.75,16552.75,16552.75,40,120,16483.62,12760.00
21.06.21 15:30:00,16599.90,16599.90,16599.90,16599.90,40,160,16500.23,12640.00
22.06.21 10:00:59,16675.65,16675.65,16675.65,16675.65,40,160,16675.65,12200.00
22.06.21 13:30:59,16603.50,16603.50,16603.50,16603.50,40,160,16639.57,12200.00
22.06.21 13:59:59,16601.00,16601.00,16601.00,16601.00,40,200,16626.71,12360.00
22.06.21 14:03:59,16591.65,16591.65,16591.65,16591.65,40,200,16617.95,12160.00
22.06.21 15:16:59,16545.55,16545.55,16545.55,16545.55,40,240,16603.47,12320.00
23.06.21 14:59:59,16451.00,16451.00,16451.00,16451.00,40,200,16451.00,12360.00
24.06.21 09:28:59,16375.15,16375.15,16375.15,16375.15,40,160,16375.15,12120.00
24.06.21 09:34:59,16500.00,16500.00,16500.00,16500.00,40,200,16437.57,12200.00
24.06.21 09:35:59,16393.30,16393.30,16393.30,16393.30,40,200,16422.81,12200.00
24.06.21 09:37:59,16500.00,16500.00,16500.00,16500.00,40,280,16442.11,12240.00
24.06.21 09:47:59,16405.10,16405.10,16405.10,16405.10,40,320,16434.71,12080.00
24.06.21 11:04:59,16587.10,16587.10,16585.20,16585.20,80,360,16477.97,13920.00
24.06.21 11:18:59,16517.15,16517.15,16517.15,16517.15,40,280,16482.87,13760.00
24.06.21 13:19:59,16550.00,16550.00,16550.00,16550.00,40,280,16490.33,14200.00
24.06.21 13:23:59,16510.30,16510.30,16510.30,16510.30,40,320,16492.33,14000.00
24.06.21 14:16:59,16600.00,16600.00,16600.00,16600.00,40,360,16502.11,14480.00
24.06.21 14:25:59,16521.00,16521.00,16521.00,16521.00,40,360,16503.69,14320.00
24.06.21 14:51:59,16500.00,16500.00,16500.00,16500.00,40,360,16503.40,14800.00
24.06.21 15:22:59,16549.90,16549.90,16549.90,16549.90,40,360,16506.72,16240.00
24.06.21 15:25:59,16550.00,16550.00,16550.00,16550.00,40,360,16509.61,15760.00
25.06.21 09:17:59,16551.05,16551.05,16551.05,16551.05,40,400,16551.05,11840.00
25.06.21 09:33:59,16614.90,16614.90,16614.90,16614.90,80,440,16593.60,12000.00
25.06.21 09:40:59,16679.80,16679.80,16679.80,16679.80,40,480,16615.15,12000.00
25.06.21 09:42:59,16610.05,16610.05,16610.05,16610.05,40,480,16614.13,12000.00
25.06.21 09:43:59,16679.85,16679.85,16679.85,16679.85,40,480,16625.08,12000.00
25.06.21 10:08:59,16623.90,16623.90,16623.90,16623.90,40,520,16624.91,12240.00
25.06.21 10:16:59,16624.00,16624.00,16624.00,16624.00,40,560,16624.80,12200.00
25.06.21 10:33:59,16575.10,16575.10,16575.10,16575.10,40,520,16619.27,12120.00
25.06.21 10:50:59,16589.95,16590.00,16589.95,16590.00,80,480,16613.95,12080.00
25.06.21 11:20:59,16620.00,16620.00,16620.00,16620.00,40,440,16614.45,11880.00
25.06.21 13:15:59,16675.00,16675.00,16675.00,16675.00,40,400,16619.11,12160.00
25.06.21 13:21:59,16718.00,16718.00,16700.00,16700.00,120,440,16635.40,12240.00
25.06.21 13:51:59,16739.90,16739.90,16739.90,16739.90,40,480,16641.55,12280.00
25.06.21 14:32:59,16789.00,16789.00,16789.00,16789.00,120,480,16658.75,12520.00
25.06.21 14:45:59,16780.00,16780.00,16780.00,16780.00,40,560,16664.53,12680.00
28.06.21 09:24:59,16781.05,16781.05,16781.00,16781.00,80,560,16781.02,12520.00
28.06.21 09:25:59,16849.45,16849.45,16849.45,16849.45,40,560,16803.83,12520.00
28.06.21 09:30:59,16800.05,16805.00,16800.05,16805.00,80,560,16803.31,12520.00
28.06.21 09:31:59,16779.95,16800.05,16779.95,16800.05,80,560,16799.50,12520.00
28.06.21 09:32:59,16779.95,16795.05,16779.95,16795.05,80,520,16796.83,12520.00
28.06.21 09:33:59,16780.00,16795.05,16779.95,16795.05,160,520,16792.80,12520.00
28.06.21 09:34:59,16779.95,16790.05,16779.95,16779.95,120,520,16791.02,12520.00
28.06.21 09:39:59,16732.50,16732.50,16732.50,16732.50,80,600,16784.52,12600.00
28.06.21 09:45:59,16732.45,16732.45,16732.45,16732.45,40,520,16781.78,12480.00
28.06.21 10:19:59,16720.00,16720.00,16720.00,16720.00,80,520,16776.13,12440.00
28.06.21 10:20:59,16724.95,16724.95,16724.95,16724.95,40,520,16773.80,12440.00
28.06.21 10:25:59,16760.00,16760.00,16760.00,16760.00,40,600,16773.20,12520.00
28.06.21 10:26:59,16745.05,16745.05,16729.95,16745.05,120,600,16769.37,12480.00
28.06.21 10:27:59,16731.95,16731.95,16731.95,16731.95,40,600,16767.99,12480.00
28.06.21 10:28:59,16735.05,16740.05,16719.95,16740.05,120,600,16764.36,12480.00
28.06.21 10:29:59,16724.95,16740.05,16724.95,16724.95,120,640,16761.23,12560.00
28.06.21 10:30:59,16740.05,16740.05,16721.95,16724.95,200,640,16757.57,12560.00
28.06.21 10:31:59,16745.05,16745.05,16719.95,16724.95,120,640,16755.55,12560.00
28.06.21 10:32:59,16750.05,16750.05,16724.95,16748.05,160,600,16754.46,12520.00
28.06.21 10:33:59,16721.95,16745.05,16720.00,16745.05,200,600,16752.09,12560.00
28.06.21 10:34:59,16719.95,16740.05,16714.95,16714.95,120,600,16750.56,12560.00
28.06.21 10:35:59,16714.95,16714.95,16714.95,16714.95,40,600,16749.90,12560.00
28.06.21 10:39:59,16701.30,16701.30,16701.30,16701.30,120,600,16747.34,12520.00
28.06.21 10:42:59,16700.10,16700.10,16700.00,16700.00,280,520,16742.17,12440.00
28.06.21 10:47:59,16715.55,16715.55,16715.55,16715.55,40,720,16741.76,12640.00
28.06.21 10:48:59,16695.00,16695.00,16694.95,16695.00,120,720,16739.69,12640.00
28.06.21 10:49:59,16705.05,16705.05,16694.95,16694.95,160,720,16737.56,12640.00
28.06.21 10:50:59,16705.05,16705.05,16689.95,16700.00,400,680,16732.73,12600.00
28.06.21 10:51:59,16700.05,16700.05,16694.95,16694.95,120,680,16731.40,12600.00
28.06.21 10:52:59,16695.00,16700.00,16695.00,16700.00,120,680,16730.24,12640.00
28.06.21 10:58:59,16700.05,16700.05,16700.05,16700.05,40,640,16729.90,12600.00
28.06.21 10:59:59,16689.95,16689.95,16689.95,16689.95,40,640,16729.46,12600.00
28.06.21 11:12:59,16680.05,16680.05,16675.00,16675.00,80,640,16728.33,12600.00
28.06.21 11:13:59,16685.00,16685.00,16669.95,16669.95,400,640,16723.34,12560.00
28.06.21 11:14:59,16675.05,16680.00,16659.95,16670.00,280,680,16719.92,12560.00
28.06.21 11:23:59,16705.00,16705.00,16705.00,16705.00,120,720,16719.50,12600.00
28.06.21 11:24:59,16695.00,16700.00,16695.00,16700.00,120,640,16718.90,12520.00
28.06.21 11:40:59,16700.00,16700.00,16700.00,16700.00,80,720,16718.58,12600.00
28.06.21 11:55:59,16713.90,16713.90,16713.90,16713.90,40,640,16718.54,12520.00
28.06.21 11:57:59,16695.05,16695.05,16695.05,16695.05,40,680,16718.34,12560.00
28.06.21 11:58:59,16695.00,16695.00,16695.00,16695.00,40,680,16718.15,12560.00
28.06.21 12:02:59,16675.05,16675.05,16675.05,16675.05,40,720,16717.79,12640.00
28.06.21 12:05:59,16675.00,16675.00,16675.00,16675.00,40,760,16717.44,12680.00
28.06.21 13:08:59,16688.05,16688.05,16688.05,16688.05,40,760,16717.20,12600.00
28.06.21 13:15:59,16724.95,16725.00,16724.95,16725.00,280,760,16717.62,12640.00
28.06.21 13:17:59,16722.20,16722.20,16722.20,16722.20,40,760,16717.66,12680.00
28.06.21 13:33:59,16685.65,16685.65,16685.65,16685.65,40,640,16717.41,12600.00
28.06.21 13:38:59,16690.30,16690.30,16690.30,16690.30,40,640,16717.21,12480.00
28.06.21 13:40:59,16684.80,16685.10,16684.80,16685.10,80,640,16716.73,12560.00
28.06.21 14:16:59,16700.00,16700.00,16700.00,16700.00,40,720,16716.61,12600.00
28.06.21 15:01:59,16685.00,16685.00,16685.00,16685.00,40,720,16716.38,12680.00
28.06.21 15:25:59,16691.00,16691.00,16678.00,16678.00,80,760,16715.92,12720.00
28.06.21 15:26:59,16682.90,16682.90,16682.90,16682.90,40,760,16715.68,12720.00
28.06.21 15:30:00,16693.55,16693.55,16693.55,16693.55,80,760,16715.31,12680.00
29.06.21 09:23:59,16650.00,16650.00,16650.00,16650.00,40,680,16650.00,12680.00
29.06.21 09:29:59,16625.25,16625.25,16625.25,16625.25,40,680,16637.62,12640.00
29.06.21 09:35:59,16649.90,16649.90,16649.90,16649.90,40,720,16641.71,12680.00
29.06.21 10:04:59,16599.00,16599.00,16599.00,16599.00,40,680,16631.03,12640.00
29.06.21 10:16:59,16610.00,16610.00,16610.00,16610.00,40,720,16626.83,12640.00
29.06.21 10:34:59,16612.00,16612.00,16612.00,16612.00,40,760,16624.35,12680.00
29.06.21 13:04:59,16602.70,16602.70,16602.70,16602.70,80,760,16620.32,12600.00
29.06.21 13:21:59,16610.10,16610.10,16610.10,16610.10,40,760,16619.18,12600.00
29.06.21 13:45:59,16648.30,16648.30,16648.30,16648.30,160,760,16627.27,12520.00
29.06.21 13:57:59,16624.85,16624.85,16624.85,16624.85,160,840,16626.96,12520.00
29.06.21 14:00:59,16605.85,16605.85,16605.85,16605.85,80,760,16624.74,12320.00
29.06.21 14:01:59,16530.00,16530.00,16530.00,16530.00,40,760,16620.00,12280.00
29.06.21 14:04:59,16562.90,16564.05,16562.90,16564.05,80,800,16614.86,12160.00
29.06.21 14:17:59,16562.05,16562.05,16562.05,16562.05,120,800,16608.53,12120.00
29.06.21 14:21:59,16579.95,16579.95,16579.95,16579.95,40,920,16607.43,12640.00
29.06.21 14:22:59,16566.45,16566.45,16566.45,16566.45,80,920,16604.50,12640.00
29.06.21 14:34:59,16548.25,16548.25,16548.25,16548.25,40,880,16602.56,12600.00
29.06.21 14:41:59,16555.85,16555.85,16555.85,16555.85,40,880,16601.01,12520.00
29.06.21 14:53:59,16564.35,16564.35,16564.35,16564.35,40,840,16599.82,12440.00
29.06.21 15:03:59,16562.70,16562.70,16562.70,16562.70,120,840,16596.55,12480.00
29.06.21 15:16:59,16568.90,16568.90,16541.40,16541.40,160,720,16591.47,12320.00
29.06.21 15:22:59,16556.35,16556.35,16556.35,16556.35,40,640,16590.57,12240.00
29.06.21 15:27:59,16580.10,16580.10,16580.10,16580.10,40,640,16590.31,12280.00
30.06.21 09:26:59,16585.00,16585.00,16585.00,16585.00,40,640,16585.00,12360.00
30.06.21 09:27:59,16590.60,16590.60,16590.60,16590.60,40,640,16587.80,12360.00
30.06.21 09:28:59,16572.00,16572.00,16572.00,16572.00,200,640,16578.00,12360.00
30.06.21 09:30:59,16550.00,16550.00,16550.00,16550.00,40,760,16574.50,12480.00
30.06.21 09:38:59,16551.10,16551.10,16551.10,16551.10,40,760,16571.90,12480.00
30.06.21 09:44:59,16530.00,16530.00,16530.00,16530.00,40,720,16567.71,12360.00
30.06.21 09:46:59,16545.00,16545.00,16545.00,16545.00,40,720,16565.65,12360.00
30.06.21 09:53:59,16544.30,16544.30,16544.30,16544.30,40,760,16563.87,12360.00
30.06.21 09:55:59,16539.20,16539.20,16539.20,16539.20,40,760,16561.97,12320.00
30.06.21 10:09:59,16562.10,16562.10,16562.10,16562.10,40,720,16561.98,12240.00
30.06.21 10:20:59,16558.30,16558.30,16558.30,16558.30,40,0,16561.73,
30.06.21 10:35:59,16580.75,16580.75,16580.75,16580.75,80,720,16563.95,12280.00
30.06.21 10:36:59,16586.80,16586.80,16586.80,16586.80,40,760,16565.21,12320.00
30.06.21 10:45:59,16610.80,16612.90,16610.80,16612.90,200,760,16575.22,12840.00
30.06.21 10:46:59,16616.30,16616.30,16616.30,16616.30,40,760,16576.93,12840.00
30.06.21 10:56:59,16615.00,16615.00,16615.00,16615.00,40,880,16578.45,12960.00
30.06.21 10:59:59,16631.80,16631.80,16631.80,16631.80,40,880,16580.50,12960.00
30.06.21 11:01:59,16650.00,16650.00,16650.00,16650.00,40,920,16583.08,13000.00
30.06.21 11:11:59,16647.85,16647.85,16647.85,16647.85,40,960,16585.39,13040.00
