0,1,2,3,4,5,6,7,8
29.01.21 14:12:59,14740.00,14740.60,14740.00,14740.60,80,0,14740.30,24320.00
29.01.21 15:30:00,14740.00,14740.00,14740.00,14740.00,40,80,14740.20,27240.00
01.02.21 10:46:59,14899.95,14899.95,14899.95,14899.95,40,80,14899.95,28560.00
01.02.21 11:21:59,15047.35,15047.35,15047.35,15047.35,40,120,14973.65,28280.00
01.02.21 13:10:59,15550.00,15550.00,15550.00,15550.00,40,160,15165.76,46720.00
01.02.21 13:11:59,15269.40,15269.40,15269.40,15269.40,40,160,15191.67,46720.00
01.02.21 13:38:59,15644.00,15644.00,15644.00,15644.00,40,160,15282.14,48760.00
01.02.21 13:39:59,15351.15,15351.15,15351.15,15351.15,40,160,15293.64,49080.00
01.02.21 14:21:59,15718.00,15718.00,15718.00,15718.00,40,160,15354.26,49760.00
01.02.21 14:22:59,15436.40,15436.40,15436.40,15436.40,40,160,15364.53,49600.00
01.02.21 14:24:59,15730.60,15730.60,15730.60,15730.60,40,160,15405.20,49640.00
01.02.21 14:25:59,15454.10,15454.10,15454.10,15454.10,40,160,15410.09,49760.00
01.02.21 14:28:59,15740.60,15740.60,15740.60,15740.60,40,160,15440.14,49720.00
01.02.21 14:29:59,15451.10,15451.10,15451.10,15451.10,40,160,15441.05,49760.00
01.02.21 14:30:59,15740.20,15740.20,15740.20,15740.20,40,160,15464.06,49640.00
01.02.21 14:31:59,15468.20,15468.20,15468.20,15468.20,40,160,15464.36,49680.00
01.02.21 14:33:59,15760.30,15760.30,15760.30,15760.30,40,160,15484.09,49720.00
01.02.21 14:34:59,15475.20,15475.20,15475.20,15475.20,40,160,15483.53,49800.00
01.02.21 14:43:59,15790.00,15790.00,15790.00,15790.00,40,160,15501.56,46400.00
01.02.21 14:44:59,15578.15,15578.15,15578.15,15578.15,40,0,15505.81,
01.02.21 14:52:59,15910.50,15910.50,15910.50,15910.50,40,160,15527.11,46480.00
01.02.21 14:53:59,15626.90,15626.90,15626.90,15626.90,40,160,15532.10,46480.00
01.02.21 15:16:59,15728.60,15728.60,15728.60,15728.60,80,200,15549.96,42280.00
02.02.21 09:50:59,16350.00,16350.00,16350.00,16350.00,40,200,16350.00,46960.00
02.02.21 11:01:59,16302.80,16302.80,16302.80,16302.80,40,240,16326.40,46560.00
02.02.21 11:33:59,16323.05,16323.05,16323.05,16323.05,40,240,16325.28,46960.00
02.02.21 11:43:59,16179.50,16179.50,16179.50,16179.50,40,280,16288.83,47040.00
02.02.21 12:18:59,16445.90,16445.90,16445.90,16445.90,40,240,16320.25,46920.00
02.02.21 13:07:59,16279.45,16279.45,16279.45,16279.45,40,240,16313.45,46800.00
02.02.21 13:56:59,16230.60,16230.60,16230.60,16230.60,40,280,16301.61,47040.00
02.02.21 14:12:59,16362.20,16362.20,16362.20,16362.20,40,240,16309.18,47760.00
02.02.21 14:27:59,16330.35,16330.35,16330.35,16330.35,40,280,16311.53,47720.00
02.02.21 14:46:59,16280.70,16280.70,16280.70,16280.70,40,280,16308.45,45120.00
02.02.21 14:49:59,16271.90,16271.90,16271.90,16271.90,80,320,16302.35,45040.00
02.02.21 15:01:59,16288.85,16288.85,16288.85,16288.85,40,400,16301.31,45560.00
02.02.21 15:14:59,16235.60,16235.60,16235.60,16235.60,40,360,16296.62,42880.00
02.02.21 15:30:00,16257.35,16257.35,16257.35,16257.35,40,320,16294.00,41560.00
03.02.21 09:17:59,16270.05,16270.05,16270.00,16270.00,80,320,16270.02,42440.00
03.02.21 12:56:59,16405.45,16405.45,16405.45,16405.45,40,400,16315.16,44960.00
03.02.21 12:57:59,16380.35,16380.35,16380.35,16380.35,40,0,16331.46,
03.02.21 13:37:59,16421.00,16421.00,16421.00,16421.00,40,400,16349.37,44200.00
03.02.21 15:30:00,16397.75,16397.75,16397.75,16397.75,40,360,16357.43,43040.00
04.02.21 10:51:59,16249.45,16249.45,16249.40,16249.40,80,320,16249.42,40120.00
04.02.21 11:11:59,16376.00,16376.00,16320.00,16320.00,80,320,16298.71,41520.00
04.02.21 11:23:59,16424.00,16424.00,16424.00,16424.00,40,320,16323.77,41760.00
04.02.21 11:24:59,16375.00,16375.00,16375.00,16375.00,80,320,16338.40,41720.00
