0,1,2,3,4,5,6,7,8
26.02.21 14:18:59,16249.50,16249.50,16249.45,16249.45,200,0,16249.49,20760.00
01.03.21 09:51:59,16425.00,16425.00,16425.00,16425.00,40,200,16425.00,24640.00
01.03.21 09:56:59,16405.15,16405.15,16405.15,16405.15,80,240,16411.76,24400.00
01.03.21 14:46:59,16730.55,16730.55,16730.55,16730.55,40,320,16491.46,23880.00
01.03.21 15:01:59,16009.00,16009.00,16009.00,16009.00,40,360,16394.97,23880.00
01.03.21 15:20:59,16385.60,16385.60,16385.60,16385.60,40,320,16393.40,23640.00
02.03.21 12:45:59,16318.35,16318.40,16318.35,16318.40,360,360,16318.36,25640.00
02.03.21 12:51:59,16309.05,16309.05,16309.05,16309.05,40,360,16317.43,25640.00
02.03.21 15:03:59,16365.90,16365.95,16365.90,16365.90,80,680,16325.51,27640.00
02.03.21 15:26:59,16723.95,16723.95,16723.95,16723.95,80,680,16382.43,27160.00
03.03.21 09:15:59,16723.95,16723.95,16723.95,16723.95,40,600,16723.95,23920.00
03.03.21 09:22:59,16600.00,16600.00,16600.00,16600.00,80,640,16641.31,25000.00
03.03.21 13:07:59,16778.55,16778.60,16778.55,16778.55,80,0,16696.22,
03.03.21 13:08:59,16773.60,16773.60,16773.60,16773.60,40,560,16709.11,27480.00
03.03.21 13:09:59,16771.35,16771.35,16771.35,16771.35,40,560,16718.00,27320.00
03.03.21 13:21:59,16775.00,16775.00,16775.00,16775.00,120,440,16735.09,27040.00
03.03.21 13:27:59,16775.00,16775.00,16775.00,16775.00,40,440,16738.71,27040.00
03.03.21 15:00:59,16968.55,16968.55,16968.55,16968.55,40,320,16757.87,26160.00
03.03.21 15:02:59,16800.00,16800.00,16800.00,16800.00,40,320,16761.11,26400.00
03.03.21 15:06:59,16947.45,16947.45,16947.45,16947.45,40,320,16774.42,26360.00
03.03.21 15:30:00,16977.95,16977.95,16977.95,16977.95,40,320,16787.99,26280.00
04.03.21 09:31:59,16505.15,16505.60,16505.00,16505.00,160,240,16505.32,25360.00
04.03.21 09:48:59,16468.35,16468.35,16468.35,16468.35,40,400,16497.93,27000.00
04.03.21 10:33:59,16550.00,16550.00,16550.00,16550.00,40,440,16506.60,29760.00
