0,1,2,3,4,5,6,7,8
10.02.21 09:36:59,16950.00,16950.00,16950.00,16950.00,40,0,16950.00,31880.00
22.02.21 11:01:59,16800.00,16800.00,16800.00,16800.00,40,40,16800.00,27320.00
22.02.21 15:15:59,16535.00,16535.00,16535.00,16535.00,40,80,16667.50,25640.00
23.02.21 13:40:59,16535.00,16535.00,16535.00,16535.00,40,80,16535.00,27280.00
24.02.21 16:02:59,16700.00,16700.00,16700.00,16700.00,40,80,16700.00,25480.00
24.02.21 16:53:59,16700.00,16700.00,16700.00,16700.00,40,0,16700.00,
25.02.21 10:06:59,16994.95,16994.95,16994.95,16994.95,40,0,16994.95,
25.02.21 11:36:59,17100.00,17100.00,17100.00,17100.00,40,160,17047.47,26400.00
25.02.21 13:18:59,17890.00,17890.00,17890.00,17890.00,120,160,17552.99,29040.00
25.02.21 15:01:59,17000.00,17000.00,17000.00,17000.00,40,200,17460.82,27280.00
25.02.21 15:02:59,17000.00,17000.00,17000.00,17000.00,40,200,17394.99,27280.00
25.02.21 15:19:59,17010.00,17010.00,17010.00,17010.00,40,160,17346.86,27280.00
26.02.21 09:16:59,16600.00,16600.00,16600.00,16600.00,40,280,16600.00,11840.00
26.02.21 09:23:59,16530.00,16530.00,16530.00,16530.00,40,320,16565.00,12320.00
26.02.21 09:37:59,16600.00,16600.00,16600.00,16600.00,40,360,16576.66,12560.00
26.02.21 09:42:59,16600.00,16600.00,16600.00,16600.00,40,360,16582.50,12880.00
26.02.21 10:15:59,16500.00,16500.00,16500.00,16500.00,40,360,16566.00,14400.00
26.02.21 11:09:59,16499.95,16499.95,16499.95,16499.95,40,360,16554.99,15720.00
26.02.21 11:52:59,16176.00,16176.00,16176.00,16176.00,40,360,16500.85,17000.00
26.02.21 12:32:59,16112.05,16112.05,16112.05,16112.05,40,360,16452.25,17320.00
26.02.21 12:33:59,16112.00,16112.00,16112.00,16112.00,40,360,16414.44,17280.00
26.02.21 13:12:59,16115.05,16115.05,16115.05,16115.05,80,360,16362.00,19000.00
26.02.21 13:14:59,16115.00,16115.00,16115.00,16115.00,40,360,16341.42,19000.00
26.02.21 13:16:59,16103.00,16103.00,16103.00,16103.00,40,360,16323.08,19120.00
26.02.21 13:21:59,16115.00,16115.00,16115.00,16115.00,40,400,16308.21,19040.00
26.02.21 13:47:59,16050.00,16050.00,16050.00,16050.00,80,400,16280.00,20120.00
26.02.21 13:55:59,16215.00,16215.00,16215.00,16215.00,40,400,16276.18,20320.00
26.02.21 14:32:59,16249.00,16249.00,16249.00,16249.00,40,360,16274.67,21160.00
26.02.21 14:37:59,16250.00,16250.00,16250.00,16250.00,40,360,16273.37,21120.00
26.02.21 14:58:59,16275.00,16275.00,16275.00,16275.00,40,360,16273.45,21160.00
26.02.21 15:01:59,16329.95,16329.95,16329.95,16329.95,40,360,16276.14,21080.00
26.02.21 15:17:59,16100.00,16100.00,16100.00,16100.00,40,320,16268.13,21560.00
26.02.21 15:25:59,15305.10,15305.10,15305.10,15305.10,40,440,16226.26,21920.00
01.03.21 09:19:59,16280.00,16280.00,16280.00,16280.00,40,440,16280.00,23880.00
01.03.21 09:23:59,16280.00,16280.00,16280.00,16280.00,40,440,16280.00,23960.00
