0,1,2,3,4,5,6,7,8
30.03.21 11:01:59,15799.80,15799.80,15799.80,15799.80,40,0,15799.80,15040.00
30.03.21 11:20:59,16052.40,16052.40,16052.40,16052.40,40,40,15926.10,15080.00
30.03.21 11:21:59,16032.40,16032.40,16032.40,16032.40,40,0,15961.53,15080.00
31.03.21 14:57:59,15766.75,15766.75,15766.75,15766.75,40,40,15766.75,16360.00
31.03.21 15:00:59,15777.20,15777.20,15761.10,15761.10,200,40,15770.04,16280.00
31.03.21 15:30:00,15671.35,15671.35,15671.35,15671.35,40,160,15755.94,16920.00
05.04.21 10:00:59,15451.85,15451.85,15450.70,15450.70,80,160,15451.27,13240.00
05.04.21 10:23:59,15151.00,15151.00,15151.00,15151.00,40,0,15351.18,
05.04.21 10:25:59,15599.85,15599.85,15599.85,15599.85,40,240,15413.35,14720.00
05.04.21 10:27:59,15442.25,15442.25,15442.25,15442.25,40,240,15419.13,14600.00
05.04.21 10:37:59,15389.35,15389.35,15389.35,15389.35,40,240,15414.16,14400.00
05.04.21 12:13:59,15343.10,15343.10,15343.10,15343.10,40,280,15404.01,14640.00
05.04.21 12:14:59,15345.30,15345.30,15345.30,15345.30,80,280,15390.96,14560.00
05.04.21 12:15:59,15350.25,15351.40,15350.25,15351.40,80,160,15383.66,14560.00
05.04.21 13:01:59,15358.60,15358.60,15358.60,15358.60,40,120,15381.57,14960.00
05.04.21 13:12:59,15398.45,15398.45,15398.45,15398.45,40,120,15382.87,15160.00
05.04.21 13:40:59,15455.00,15455.00,15455.00,15455.00,80,80,15392.49,15200.00
05.04.21 14:04:59,15305.65,15305.65,15305.65,15305.65,40,120,15387.06,15080.00
05.04.21 14:09:59,15437.15,15437.75,15437.15,15437.75,280,160,15402.37,15160.00
05.04.21 14:12:59,15401.20,15401.20,15401.20,15401.20,120,200,15402.81,15520.00
05.04.21 14:15:59,15474.85,15474.85,15474.85,15474.85,40,240,15405.48,15640.00
05.04.21 14:29:59,15474.90,15474.90,15474.90,15474.90,40,240,15407.96,15680.00
05.04.21 15:30:00,15490.20,15490.20,15490.20,15490.20,40,240,15410.79,15800.00
06.04.21 09:44:59,15547.40,15547.65,15547.40,15547.65,120,200,15547.51,16160.00
06.04.21 09:45:59,15504.25,15504.25,15400.10,15400.10,80,200,15509.38,16160.00
06.04.21 10:16:59,15491.65,15491.70,15491.65,15491.70,200,400,15500.53,16480.00
06.04.21 10:31:59,15511.55,15511.55,15511.55,15511.55,40,360,15501.53,16120.00
06.04.21 10:39:59,15524.90,15524.90,15524.90,15524.90,40,360,15503.47,16880.00
06.04.21 10:44:59,15563.25,15563.25,15563.25,15563.25,40,360,15508.07,17200.00
06.04.21 12:33:59,15486.50,15488.35,15486.50,15488.35,120,400,15504.13,17480.00
06.04.21 12:37:59,15446.50,15446.50,15446.50,15446.50,40,480,15500.74,17760.00
06.04.21 13:00:59,15303.15,15303.15,15303.15,15303.15,40,520,15489.76,18040.00
06.04.21 13:38:59,15446.55,15446.55,15446.55,15446.55,40,520,15487.48,18040.00
06.04.21 14:07:59,15306.00,15306.00,15306.00,15306.00,80,520,15476.45,18320.00
06.04.21 14:10:59,15462.45,15462.45,15462.45,15462.45,80,520,15475.12,18480.00
07.04.21 09:48:59,15517.80,15517.80,15517.80,15517.80,40,440,15517.80,20560.00
07.04.21 10:11:59,15517.00,15517.00,15517.00,15517.00,40,440,15517.40,22240.00
