0,1,2,3,4,5,6,7,8
14.05.21 11:14:59,15496.55,15496.55,15496.55,15496.55,40,0,15496.55,15560.00
14.05.21 11:40:59,15451.00,15451.00,15451.00,15451.00,40,40,15473.77,15520.00
14.05.21 11:47:59,15449.90,15449.90,15449.90,15449.90,40,80,15465.81,15520.00
14.05.21 12:37:59,15479.90,15479.90,15479.90,15479.90,40,0,15469.33,
14.05.21 14:00:59,15451.10,15451.10,15451.10,15451.10,40,40,15465.69,15640.00
14.05.21 14:37:59,15499.75,15499.75,15499.75,15499.75,40,40,15471.36,15600.00
14.05.21 14:47:59,15524.90,15524.90,15524.90,15524.90,40,40,15479.01,15440.00
14.05.21 15:30:00,15460.00,15460.00,15460.00,15460.00,40,80,15476.63,15040.00
17.05.21 11:37:59,15794.50,15794.50,15794.50,15794.50,40,40,15794.50,15360.00
17.05.21 13:13:59,15851.00,15851.00,15851.00,15851.00,40,80,15822.75,15200.00
17.05.21 13:15:59,15830.10,15830.10,15830.10,15830.10,40,80,15825.20,15120.00
17.05.21 14:03:59,15894.35,15894.35,15894.35,15894.35,40,0,15842.48,15080.00
17.05.21 15:30:00,15989.90,15989.90,15989.90,15989.90,40,40,15871.97,14280.00
19.05.21 13:28:59,16066.25,16066.25,16066.25,16066.25,40,40,16066.25,15480.00
19.05.21 13:39:59,16065.15,16065.15,16065.15,16065.15,40,80,16065.70,15560.00
19.05.21 15:30:00,16026.45,16026.45,16026.45,16026.45,40,80,16052.61,15920.00
24.05.21 09:59:59,16423.15,16423.15,16423.15,16423.15,40,40,16423.15,19200.00
24.05.21 10:02:59,16401.00,16401.00,16401.00,16401.00,40,0,16412.07,19240.00
24.05.21 10:15:59,16430.75,16430.75,16430.75,16430.75,40,40,16418.30,19440.00
24.05.21 10:32:59,16474.90,16474.90,16474.90,16474.90,40,40,16432.45,19320.00
24.05.21 12:42:59,16446.50,16446.50,16446.50,16446.50,80,40,16437.12,19320.00
24.05.21 14:48:59,16964.95,16964.95,16964.95,16964.95,40,80,16512.52,24120.00
24.05.21 15:26:59,16451.00,16451.00,16451.00,16451.00,80,80,16498.85,29320.00
25.05.21 11:39:59,16499.85,16499.85,16499.85,16499.85,40,120,16499.85,28560.00
25.05.21 11:40:59,16301.05,16492.85,16301.05,16492.85,80,120,16431.25,28560.00
25.05.21 12:12:59,16420.25,16420.25,16420.25,16420.25,40,120,16428.50,29120.00
25.05.21 12:13:59,16415.30,16415.30,16415.30,16415.30,40,120,16425.86,29120.00
25.05.21 13:35:59,16383.80,16383.80,16383.80,16383.80,80,160,16413.83,29240.00
25.05.21 13:39:59,16376.00,16376.00,16376.00,16376.00,40,120,16409.10,29240.00
25.05.21 14:19:59,16301.00,16301.00,16301.00,16301.00,40,160,16397.09,27920.00
25.05.21 14:49:59,16398.20,16398.20,16398.20,16398.20,40,200,16397.20,27760.00
25.05.21 15:17:59,16358.85,16358.85,16358.85,16358.85,40,240,16393.71,27680.00
25.05.21 15:18:59,16364.50,16364.50,16364.50,16364.50,160,240,16385.92,27680.00
25.05.21 15:30:00,16371.55,16371.55,16371.55,16371.55,40,320,16385.02,28120.00
26.05.21 10:40:59,16438.90,16438.90,16438.90,16438.90,40,320,16438.90,27480.00
26.05.21 11:00:59,16473.95,16473.95,16473.95,16473.95,40,320,16456.42,27640.00
26.05.21 12:28:59,16475.10,16475.10,16475.10,16475.10,40,320,16462.65,27320.00
26.05.21 12:42:59,16470.05,16470.05,16470.05,16470.05,40,280,16464.50,27280.00
26.05.21 13:10:59,16400.00,16400.00,16400.00,16400.00,40,320,16451.60,27240.00
26.05.21 13:21:59,16400.05,16400.05,16400.05,16400.05,80,320,16436.87,26760.00
26.05.21 13:23:59,16467.40,16467.40,16467.40,16467.40,80,320,16443.65,26680.00
26.05.21 13:25:59,16467.35,16467.35,16467.35,16467.35,40,280,16446.02,26720.00
26.05.21 13:42:59,16474.25,16474.25,16474.25,16474.25,160,280,16454.07,26400.00
26.05.21 14:53:59,16468.65,16468.65,16468.65,16468.65,40,360,16455.04,19840.00
26.05.21 15:03:59,16417.20,16417.20,16417.20,16417.20,120,400,16448.73,18920.00
27.05.21 09:30:59,16348.55,16348.60,16348.55,16348.60,80,520,16348.57,17680.00
27.05.21 09:53:59,16349.90,16349.90,16349.90,16349.90,40,600,16349.01,17720.00
27.05.21 10:23:59,16509.95,16509.95,16509.95,16509.95,40,560,16389.25,18960.00
27.05.21 10:32:59,16350.00,16350.00,16350.00,16350.00,40,520,16381.40,19200.00
27.05.21 11:09:59,16380.00,16380.00,16380.00,16380.00,40,520,16381.16,18920.00
27.05.21 11:13:59,16370.00,16370.00,16370.00,16370.00,40,520,16379.57,18920.00
27.05.21 11:43:59,16321.05,16321.05,16321.05,16321.05,40,520,16372.25,18640.00
27.05.21 12:09:59,16420.00,16420.00,16420.00,16420.00,40,560,16377.56,18600.00
27.05.21 12:53:59,16404.70,16404.70,16404.70,16404.70,80,600,16382.50,18160.00
27.05.21 13:15:59,16404.70,16404.70,16404.70,16404.70,40,600,16384.35,18000.00
27.05.21 13:50:59,16404.30,16463.95,16404.30,16463.95,80,600,16391.46,17840.00
28.05.21 09:15:59,16664.85,16664.85,16664.85,16664.85,40,640,16664.85,10640.00
28.05.21 09:16:59,16551.00,16551.00,16551.00,16551.00,40,640,16607.92,10640.00
28.05.21 09:17:59,16597.45,16598.05,16597.45,16598.05,80,680,16602.83,10720.00
28.05.21 09:31:59,16598.00,16598.00,16598.00,16598.00,40,680,16601.87,11480.00
28.05.21 09:53:59,16598.00,16598.00,16598.00,16598.00,40,680,16601.22,10920.00
28.05.21 09:56:59,16552.00,16552.00,16552.00,16552.00,40,680,16594.19,10880.00
28.05.21 09:59:59,16551.00,16551.00,16551.00,16551.00,40,680,16588.79,10880.00
28.05.21 10:00:59,16550.00,16550.00,16550.00,16550.00,40,680,16584.48,10920.00
28.05.21 10:05:59,16550.00,16550.00,16550.00,16550.00,40,680,16581.03,10880.00
28.05.21 10:23:59,16569.95,16580.00,16569.95,16580.00,160,720,16579.30,12600.00
28.05.21 10:26:59,16560.00,16560.00,16560.00,16560.00,40,800,16578.01,12680.00
28.05.21 10:33:59,16570.00,16570.00,16570.00,16570.00,40,800,16577.51,12880.00
28.05.21 10:36:59,16605.00,16605.00,16600.00,16600.00,80,840,16580.29,13280.00
28.05.21 10:52:59,16540.00,16540.00,16540.00,16540.00,40,840,16578.17,13200.00
28.05.21 10:54:59,16571.80,16571.80,16571.80,16571.80,40,800,16577.85,13280.00
28.05.21 10:58:59,16559.65,16559.65,16559.65,16559.65,40,840,16576.98,13480.00
28.05.21 11:02:59,16520.85,16520.85,16500.05,16500.85,280,880,16560.73,14160.00
28.05.21 11:10:59,16510.25,16510.25,16510.15,16510.15,160,720,16554.42,14200.00
28.05.21 11:12:59,16510.45,16510.45,16510.45,16510.45,40,720,16553.08,14200.00
28.05.21 11:14:59,16510.00,16510.00,16510.00,16510.00,40,720,16551.82,14080.00
28.05.21 11:15:59,16495.15,16495.15,16495.15,16495.15,80,720,16548.67,14080.00
28.05.21 11:16:59,16499.90,16499.90,16499.90,16499.90,80,720,16546.10,14080.00
28.05.21 11:18:59,16505.00,16510.05,16505.00,16509.95,160,760,16542.42,14000.00
28.05.21 11:46:59,16500.00,16500.00,16500.00,16500.00,40,760,16541.43,13640.00
28.05.21 11:47:59,16485.10,16485.10,16485.10,16485.10,40,760,16540.15,13600.00
28.05.21 11:48:59,16485.35,16485.35,16485.35,16485.35,40,760,16538.94,13760.00
28.05.21 11:49:59,16485.45,16485.45,16485.45,16485.45,40,760,16537.77,13760.00
28.05.21 12:23:59,16525.65,16525.65,16525.65,16525.65,40,760,16537.52,13600.00
28.05.21 12:52:59,16507.80,16507.80,16507.80,16507.80,80,800,16536.30,13640.00
28.05.21 12:53:59,16498.65,16498.65,16498.65,16498.65,40,800,16535.55,13640.00
28.05.21 12:54:59,16494.50,16494.50,16494.50,16494.50,40,920,16534.74,13760.00
28.05.21 12:55:59,16496.45,16496.45,16496.45,16496.45,40,920,16534.01,13760.00
28.05.21 12:57:59,16505.80,16505.80,16505.80,16505.80,40,920,16533.48,13800.00
28.05.21 13:01:59,16515.50,16515.50,16515.50,16515.50,40,960,16533.14,13760.00
28.05.21 13:02:59,16525.15,16525.15,16525.15,16525.15,40,960,16533.00,13760.00
28.05.21 13:07:59,16513.15,16513.15,16513.15,16513.15,40,1040,16532.64,13880.00
28.05.21 13:13:59,16520.00,16520.00,16520.00,16520.00,40,1080,16532.42,13920.00
28.05.21 13:20:59,16495.40,16495.40,16495.40,16495.40,80,1040,16531.17,13800.00
28.05.21 13:24:59,16507.55,16513.15,16507.55,16513.15,120,1120,16530.20,13800.00
28.05.21 13:35:59,16539.90,16539.90,16539.90,16539.90,80,1200,16530.51,13880.00
28.05.21 13:47:59,16549.90,16549.90,16549.90,16549.90,80,1240,16531.09,14040.00
28.05.21 13:57:59,16550.00,16550.00,16550.00,16550.00,40,1320,16531.37,13960.00
28.05.21 14:39:59,16500.00,16500.00,16500.00,16500.00,40,0,16530.91,
28.05.21 14:59:59,16465.75,16465.75,16465.75,16465.75,40,1320,16529.96,13800.00
28.05.21 15:05:59,16474.95,16474.95,16474.95,16474.95,80,1320,16528.57,13960.00
28.05.21 15:13:59,16500.00,16500.00,16500.00,16500.00,80,1400,16527.78,14520.00
28.05.21 15:17:59,16508.35,16508.35,16508.35,16508.35,40,1360,16527.52,14560.00
28.05.21 15:19:59,16546.05,16546.05,16546.05,16546.05,40,1320,16527.77,14600.00
28.05.21 15:20:59,16535.00,16535.00,16535.00,16535.00,40,1320,16527.86,14600.00
28.05.21 15:26:59,16547.85,16547.85,16547.85,16547.85,40,1320,16528.12,14600.00
28.05.21 15:28:59,16550.00,16550.00,16545.00,16545.00,80,1320,16528.61,14520.00
28.05.21 15:30:00,16588.90,16588.90,16550.00,16550.00,120,1320,16530.35,14520.00
