0,1,2,3,4,5,6,7,8
15.02.21 10:39:59,16500.00,16500.00,16500.00,16500.00,40,0,16500.00,32200.00
22.02.21 14:24:59,16450.00,16450.00,16450.00,16450.00,40,40,16450.00,26240.00
23.02.21 09:21:59,16551.05,16551.05,16551.05,16551.05,40,0,16551.05,25320.00
23.02.21 09:24:59,16199.75,16199.75,16199.75,16199.75,40,40,16375.40,25280.00
23.02.21 09:36:59,16111.20,16111.20,16111.20,16111.20,40,0,16287.33,26080.00
23.02.21 14:59:59,16400.00,16449.65,16400.00,16449.65,160,40,16365.89,27720.00
23.02.21 15:03:59,16402.10,16402.10,16402.10,16402.10,40,40,16370.41,27720.00
24.02.21 09:39:59,16500.00,16500.00,16500.00,16500.00,40,80,16500.00,26880.00
24.02.21 09:54:59,16748.75,16748.75,16748.75,16748.75,160,120,16698.91,28000.00
24.02.21 11:03:59,16748.80,16748.80,16748.80,16748.80,80,280,16690.50,27880.00
24.02.21 11:04:59,16575.00,16575.00,16575.00,16575.00,120,280,16659.85,27880.00
24.02.21 11:05:59,16590.00,16590.00,16590.00,16590.00,40,280,16653.50,27880.00
24.02.21 11:09:59,16624.80,16624.80,16624.80,16624.80,40,280,16651.11,27880.00
24.02.21 11:36:59,16603.35,16603.35,16603.35,16603.35,40,280,16647.43,27880.00
24.02.21 16:04:59,16799.00,16799.00,16799.00,16799.00,40,280,16657.71,26000.00
24.02.21 16:25:59,16500.00,16900.00,16500.00,16521.15,840,0,16679.38,
24.02.21 16:31:59,17099.95,17099.95,17099.95,17099.95,40,160,16698.49,26680.00
24.02.21 16:34:59,16805.05,16805.05,16805.05,16805.05,40,200,16703.13,26600.00
24.02.21 16:37:59,17050.00,17050.00,17050.00,17050.00,40,160,16717.58,26720.00
24.02.21 16:49:59,17020.00,17020.00,17020.00,17020.00,80,120,16740.84,27080.00
25.02.21 09:21:59,17248.00,17248.00,17248.00,17248.00,40,120,17248.00,27560.00
25.02.21 09:22:59,17205.25,17205.25,17205.25,17205.25,40,120,17226.62,27560.00
25.02.21 09:36:59,17238.75,17238.75,17238.75,17238.75,40,200,17230.66,26840.00
25.02.21 10:06:59,17182.50,17182.50,17182.50,17182.50,40,200,17218.62,26720.00
25.02.21 10:08:59,17103.55,17103.55,17103.55,17103.55,40,200,17195.61,26360.00
25.02.21 10:48:59,17250.15,17250.15,17250.15,17250.15,40,0,17204.70,
25.02.21 10:56:59,17110.00,17110.00,17110.00,17110.00,40,200,17191.17,26040.00
25.02.21 10:58:59,17198.25,17198.25,17198.25,17198.25,40,200,17192.05,26080.00
25.02.21 10:59:59,17299.95,17299.95,17299.95,17299.95,40,200,17204.04,26080.00
25.02.21 11:01:59,17150.00,17150.00,17150.00,17150.00,40,200,17198.64,26120.00
25.02.21 11:39:59,17240.10,17240.10,17240.10,17240.10,40,200,17202.40,26360.00
25.02.21 11:45:59,17040.55,17040.55,17040.55,17040.55,40,200,17188.92,26600.00
25.02.21 11:57:59,17058.05,17058.05,17058.05,17058.05,40,200,17178.85,26680.00
25.02.21 12:08:59,17036.05,17036.05,17036.05,17036.05,80,200,17159.81,26520.00
25.02.21 12:37:59,17300.00,17300.00,17300.00,17300.00,120,240,17160.64,27200.00
25.02.21 12:47:59,17320.00,17345.00,17320.00,17320.00,360,240,17214.69,27480.00
25.02.21 12:52:59,17092.30,17092.30,17092.30,17092.30,40,240,17210.31,27680.00
25.02.21 13:01:59,17030.05,17030.05,17030.00,17030.05,360,240,17166.52,27720.00
25.02.21 13:03:59,17049.95,17049.95,17049.95,17049.95,40,240,17163.45,27720.00
25.02.21 13:06:59,17070.00,17070.00,17070.00,17070.00,40,0,17161.05,
25.02.21 13:12:59,17099.85,17099.85,17099.85,17099.85,80,240,17158.07,28520.00
25.02.21 13:23:59,17032.25,17032.25,17032.25,17032.25,40,240,17155.07,29040.00
25.02.21 13:29:59,17049.95,17049.95,17049.95,17049.95,40,280,17152.63,29160.00
25.02.21 14:07:59,17099.80,17099.80,17099.80,17099.80,80,240,17150.28,27640.00
25.02.21 14:09:59,17100.00,17100.00,17100.00,17100.00,40,240,17149.18,27640.00
25.02.21 14:34:59,17100.00,17100.00,17100.00,17100.00,40,320,17148.14,27280.00
25.02.21 14:36:59,17100.00,17100.00,17100.00,17100.00,40,320,17147.13,27280.00
25.02.21 14:41:59,17070.15,17070.15,17070.15,17070.15,40,320,17145.56,27280.00
25.02.21 14:47:59,17070.00,17070.00,17070.00,17070.00,40,320,17144.05,27280.00
25.02.21 14:48:59,17095.90,17095.90,17095.90,17095.90,40,320,17143.11,27280.00
25.02.21 15:00:59,16993.65,16993.65,16993.65,16993.65,40,320,17140.23,27280.00
25.02.21 15:19:59,17000.00,17000.00,17000.00,17000.00,80,320,17135.04,27280.00
25.02.21 15:25:59,16990.00,16990.00,16990.00,16990.00,40,320,17132.40,27080.00
25.02.21 15:26:59,17000.15,17005.00,17000.15,17005.00,120,320,17125.73,27080.00
25.02.21 15:28:59,17000.45,17000.45,16971.00,16971.00,160,320,17116.83,27080.00
26.02.21 09:17:59,16360.00,16360.00,16360.00,16360.00,40,440,16360.00,12040.00
26.02.21 09:18:59,16540.00,16540.00,16540.00,16540.00,40,440,16450.00,12040.00
26.02.21 09:19:59,16736.00,16736.00,16736.00,16736.00,40,440,16545.33,12200.00
26.02.21 09:20:59,16385.05,16385.05,16385.05,16385.05,40,520,16505.26,12360.00
26.02.21 09:24:59,16630.00,16630.00,16515.00,16515.00,160,520,16555.08,12320.00
26.02.21 09:36:59,16515.05,16515.05,16515.05,16515.05,40,520,16550.63,12520.00
26.02.21 09:39:59,16515.05,16515.05,16515.05,16515.05,80,480,16548.29,12720.00
26.02.21 09:40:59,16515.05,16515.05,16515.05,16515.05,40,480,16545.52,12720.00
26.02.21 09:41:59,16515.10,16519.95,16515.10,16519.95,160,560,16538.82,12880.00
26.02.21 09:42:59,16515.05,16515.05,16515.05,16515.05,80,560,16536.45,12880.00
26.02.21 09:44:59,16515.05,16532.90,16515.05,16532.90,120,600,16535.10,13080.00
26.02.21 09:46:59,16532.95,16532.95,16532.95,16532.95,320,600,16534.47,13080.00
26.02.21 09:47:59,16532.95,16532.95,16532.95,16532.95,40,600,16534.42,13040.00
26.02.21 09:55:59,16515.00,16515.05,16515.00,16515.05,200,800,16531.65,13880.00
26.02.21 10:02:59,16500.00,16500.00,16500.00,16500.00,40,880,16530.77,14120.00
26.02.21 10:15:59,16507.60,16507.60,16437.10,16437.10,400,920,16520.15,14400.00
