0,1,2,3,4,5,6,7,8,9
05.03.21 15:21:59,3.05,3.25,3.05,3.25,2000,0,3.14,4.10,0.00
05.03.21 15:22:59,4.10,4.10,4.10,4.10,300,2000,3.26,3.80,5.00
05.03.21 15:23:59,4.90,4.90,4.90,4.90,25,2000,3.28,3.80,4.80
05.03.21 15:30:00,3.85,3.85,3.85,3.85,500,2000,3.38,3.85,4.60
08.03.21 09:21:59,3.85,3.85,3.85,3.85,100,2000,3.85,3.85,4.45
08.03.21 09:24:59,4.45,4.45,4.45,4.45,25,2100,3.97,3.85,4.00
08.03.21 09:29:59,4.25,4.25,3.85,3.85,200,2100,3.95,3.55,4.15
08.03.21 09:30:59,4.15,4.15,4.15,4.15,25,2100,3.97,3.85,4.15
08.03.21 09:41:59,3.55,4.30,3.55,3.55,775,2325,3.75,3.55,4.10
08.03.21 09:42:59,3.55,4.00,3.55,3.95,300,2325,3.76,3.55,3.95
08.03.21 09:43:59,3.85,3.85,3.50,3.50,325,2325,3.74,3.50,3.85
08.03.21 09:44:59,3.50,3.85,3.50,3.80,300,2850,3.74,3.30,3.80
08.03.21 09:45:59,3.80,3.85,3.40,3.75,825,2850,3.71,3.65,3.80
08.03.21 09:46:59,3.85,3.85,3.80,3.85,950,2850,3.74,3.60,3.85
08.03.21 09:47:59,3.85,3.85,3.85,3.85,525,1125,3.75,3.70,3.80
08.03.21 09:49:59,3.85,3.85,3.75,3.75,700,1125,3.76,3.60,3.75
08.03.21 09:51:59,3.60,3.60,3.55,3.55,150,1400,3.75,3.55,3.70
08.03.21 09:52:59,3.55,3.55,3.55,3.55,25,1400,3.75,3.55,3.70
08.03.21 09:55:59,3.70,3.75,3.65,3.75,150,1575,3.75,3.55,3.75
08.03.21 09:57:59,3.50,3.50,3.35,3.50,225,1625,3.74,3.30,3.65
08.03.21 09:58:59,3.65,3.65,3.55,3.60,650,1625,3.72,3.35,3.60
08.03.21 09:59:59,3.60,3.60,3.60,3.60,175,1950,3.72,3.35,3.65
08.03.21 10:06:59,3.40,3.55,3.40,3.55,50,2100,3.72,3.50,3.95
08.03.21 10:07:59,3.55,3.55,3.55,3.55,300,2100,3.71,3.50,3.70
08.03.21 10:08:59,3.60,3.65,3.60,3.65,375,2100,3.70,3.60,3.75
08.03.21 10:10:59,3.60,3.60,3.60,3.60,75,2800,3.70,3.40,3.65
08.03.21 10:11:59,3.60,3.60,3.60,3.60,150,2875,3.70,3.60,3.70
08.03.21 10:12:59,3.60,3.60,3.60,3.60,25,2875,3.70,3.60,3.70
08.03.21 10:17:59,3.65,3.65,3.65,3.65,75,3025,3.70,3.60,3.65
08.03.21 10:31:59,3.65,3.65,3.65,3.65,25,2950,3.70,3.60,3.65
08.03.21 10:37:59,3.60,3.60,3.60,3.60,25,2950,3.70,3.45,4.05
08.03.21 10:39:59,3.65,3.65,3.65,3.65,100,2950,3.70,3.50,3.65
08.03.21 10:41:59,3.50,3.50,3.50,3.50,75,2950,3.70,3.50,3.60
08.03.21 10:42:59,3.50,3.60,3.45,3.60,100,3025,3.69,3.50,3.60
08.03.21 10:43:59,3.50,3.60,3.50,3.50,300,3025,3.69,3.50,3.60
08.03.21 10:44:59,3.60,3.60,3.60,3.60,50,3350,3.69,3.60,3.65
08.03.21 10:45:59,3.60,3.65,3.50,3.50,275,3350,3.68,3.50,3.65
08.03.21 10:46:59,3.50,3.50,3.50,3.50,50,3350,3.68,3.50,3.60
08.03.21 10:47:59,3.50,3.65,3.50,3.65,300,3350,3.68,3.50,3.65
08.03.21 10:48:59,3.65,3.65,3.65,3.65,25,3400,3.68,3.50,3.65
08.03.21 10:49:59,3.50,3.50,3.50,3.50,25,3400,3.68,3.50,3.65
08.03.21 10:50:59,3.50,3.50,3.45,3.50,225,3700,3.67,3.45,3.65
08.03.21 10:51:59,3.50,3.95,3.50,3.95,475,3700,3.68,3.65,3.95
08.03.21 10:52:59,4.00,4.00,3.95,3.95,200,3700,3.68,3.65,3.90
08.03.21 10:54:59,3.90,4.00,3.80,3.80,125,3775,3.68,3.60,3.95
08.03.21 10:55:59,3.95,4.00,3.70,3.70,150,3775,3.68,3.60,3.95
08.03.21 10:59:59,3.95,3.95,3.95,3.95,25,3750,3.69,3.70,3.95
08.03.21 11:03:59,3.70,3.70,3.70,3.70,75,3750,3.69,3.70,3.95
08.03.21 11:04:59,3.70,3.70,3.60,3.60,50,3750,3.69,3.60,3.80
08.03.21 11:10:59,3.55,3.55,3.55,3.55,100,3875,3.68,3.55,3.70
08.03.21 11:17:59,4.00,4.00,3.85,3.85,125,3875,3.69,3.60,4.00
08.03.21 11:18:59,3.60,3.60,3.60,3.60,100,3950,3.69,3.60,3.75
08.03.21 11:19:59,3.65,3.65,3.65,3.65,50,3950,3.69,3.60,3.70
08.03.21 11:20:59,3.70,3.70,3.70,3.70,100,3900,3.69,3.55,3.70
08.03.21 11:21:59,3.70,3.70,3.70,3.70,25,3900,3.69,3.55,3.70
08.03.21 11:22:59,3.70,3.85,3.70,3.85,125,3900,3.69,3.55,3.70
08.03.21 11:23:59,3.70,3.70,3.70,3.70,50,3900,3.69,3.55,3.70
