0,1,2,3,4,5,6,7,8,9
04.06.21 10:38:59,3.00,3.00,3.00,3.00,825,0,3.00,2.00,3.00
04.06.21 11:08:59,3.00,3.00,3.00,3.00,150,825,3.00,2.10,3.00
04.06.21 14:21:59,2.65,2.65,2.65,2.65,75,975,2.97,1.95,2.65
04.06.21 14:26:59,2.65,2.65,2.65,2.65,750,1050,2.83,1.95,2.65
04.06.21 15:01:59,2.65,2.65,2.65,2.65,75,1800,2.83,1.95,2.65
04.06.21 15:04:59,2.65,2.65,2.65,2.65,375,1875,2.80,1.95,2.65
04.06.21 15:05:59,2.65,2.65,2.65,2.65,375,1875,2.78,1.95,2.65
04.06.21 15:09:59,2.65,2.65,2.65,2.65,75,2625,2.77,1.95,2.65
04.06.21 15:11:59,2.65,2.65,2.65,2.65,150,2700,2.76,1.95,2.65
04.06.21 15:13:59,1.95,1.95,1.95,1.95,150,2850,2.72,1.90,2.50
04.06.21 15:30:00,1.90,2.00,1.90,2.00,225,2850,2.67,1.80,2.00
07.06.21 09:15:59,6.50,9.30,6.50,9.30,150,3000,7.90,2.05,4.85
07.06.21 09:17:59,3.00,3.00,3.00,3.00,75,3075,6.26,2.10,2.95
07.06.21 09:30:59,2.85,2.85,2.85,2.85,75,3000,5.41,2.20,2.95
07.06.21 09:31:59,2.95,2.95,2.95,2.95,75,3000,4.92,2.20,3.00
07.06.21 09:32:59,3.00,3.00,3.00,3.00,75,3000,4.60,2.30,3.00
07.06.21 09:53:59,3.40,3.40,3.40,3.40,1500,3000,3.67,2.40,3.85
07.06.21 09:56:59,3.50,3.50,3.50,3.50,75,4275,3.67,2.50,3.45
07.06.21 09:57:59,3.45,3.45,3.45,3.45,225,0,3.64,2.50,3.35
07.06.21 10:01:59,3.00,3.00,3.00,3.00,75,4500,3.62,2.50,3.00
07.06.21 10:09:59,3.00,3.00,3.00,3.00,75,4500,3.60,2.40,3.00
07.06.21 10:12:59,3.00,3.00,3.00,3.00,75,4575,3.58,2.40,3.00
07.06.21 10:20:59,3.00,3.00,3.00,3.00,75,4650,3.57,2.50,3.00
07.06.21 10:21:59,2.50,2.50,2.50,2.50,75,4650,3.54,2.50,3.00
07.06.21 10:32:59,3.00,3.00,3.00,3.00,75,4650,3.52,2.45,3.45
07.06.21 10:34:59,3.45,3.45,3.45,3.45,150,4725,3.52,2.50,3.45
07.06.21 10:46:59,3.00,3.15,2.80,2.90,525,4875,3.44,2.60,3.00
07.06.21 10:50:59,3.05,3.05,3.05,3.05,75,4950,3.43,2.65,3.10
07.06.21 10:53:59,2.65,2.65,2.65,2.65,75,5025,3.42,2.65,3.15
07.06.21 11:14:59,3.00,3.00,3.00,3.00,75,4950,3.41,3.00,3.35
07.06.21 11:16:59,3.00,3.00,3.00,3.00,225,5025,3.38,3.00,3.35
07.06.21 11:17:59,3.00,3.00,3.00,3.00,75,5025,3.38,2.70,3.00
07.06.21 11:53:59,2.85,2.85,2.85,2.85,75,5100,3.37,2.55,2.85
07.06.21 11:59:59,2.95,2.95,2.95,2.95,300,5175,3.33,2.55,2.95
07.06.21 12:05:59,2.75,2.75,2.75,2.75,150,5475,3.31,2.70,3.00
07.06.21 12:11:59,2.95,2.95,2.95,2.95,75,5325,3.31,2.55,2.95
07.06.21 12:16:59,2.95,2.95,2.95,2.95,75,5400,3.30,2.55,2.90
07.06.21 12:34:59,2.85,2.90,2.85,2.90,150,5475,3.29,2.55,2.90
07.06.21 12:58:59,2.75,2.75,2.75,2.75,300,5625,3.26,2.55,2.75
07.06.21 13:01:59,2.75,2.75,2.75,2.75,75,5925,3.25,2.55,2.75
07.06.21 13:02:59,2.75,2.75,2.75,2.75,75,5925,3.24,2.55,2.75
07.06.21 13:04:59,2.55,2.55,2.55,2.55,75,6075,3.23,2.30,2.75
07.06.21 13:09:59,2.75,2.75,2.75,2.75,150,6075,3.22,2.50,2.75
07.06.21 13:27:59,2.50,2.50,2.50,2.50,675,6225,3.14,2.50,2.75
07.06.21 13:31:59,2.50,2.50,2.50,2.50,300,6525,3.11,2.50,2.75
07.06.21 13:37:59,2.55,2.55,2.55,2.55,225,0,3.09,2.55,2.75
07.06.21 13:41:59,2.50,2.50,2.50,2.50,1125,6525,3.00,2.55,2.70
07.06.21 13:43:59,2.70,2.70,2.70,2.70,75,7650,3.00,2.60,2.75
07.06.21 13:44:59,2.75,2.75,2.65,2.65,450,7650,2.98,2.65,2.75
07.06.21 13:45:59,2.60,2.65,2.60,2.65,450,7725,2.96,2.65,2.75
07.06.21 13:46:59,2.70,2.70,2.50,2.50,525,7725,2.94,2.50,2.65
07.06.21 13:47:59,2.55,2.55,2.50,2.50,450,7725,2.92,2.50,2.65
07.06.21 13:48:59,2.50,2.50,2.50,2.50,675,8250,2.89,2.50,2.65
07.06.21 13:50:59,2.50,2.50,2.50,2.50,225,8250,2.89,2.45,2.65
07.06.21 13:57:59,2.50,2.50,2.50,2.50,225,9000,2.88,2.45,2.60
07.06.21 13:58:59,2.60,2.60,2.60,2.60,75,9000,2.88,2.50,2.60
07.06.21 14:03:59,2.75,2.75,2.75,2.75,375,9000,2.87,2.50,2.75
07.06.21 14:17:59,2.75,2.75,2.60,2.75,450,9375,2.86,2.60,2.75
07.06.21 14:21:59,2.65,2.65,2.65,2.65,75,9825,2.86,2.60,2.70
07.06.21 14:23:59,2.60,2.60,2.60,2.60,150,9825,2.86,2.55,2.70
07.06.21 14:43:59,2.60,2.60,2.60,2.60,450,9750,2.85,2.55,2.60
07.06.21 14:44:59,2.60,2.60,2.60,2.60,150,9750,2.85,2.55,2.60
07.06.21 14:59:59,2.55,2.55,2.55,2.55,75,9975,2.84,2.55,2.65
07.06.21 15:03:59,2.65,2.65,2.65,2.65,75,0,2.84,2.55,2.65
07.06.21 15:04:59,2.55,2.55,2.55,2.55,225,9900,2.84,2.50,2.65
07.06.21 15:05:59,2.50,2.50,2.50,2.50,150,9900,2.83,2.35,2.65
07.06.21 15:11:59,2.70,2.70,2.70,2.70,150,9825,2.83,2.70,2.75
07.06.21 15:12:59,2.75,2.75,2.75,2.75,150,9825,2.83,2.75,2.80
07.06.21 15:13:59,2.75,2.75,2.50,2.50,450,10050,2.82,2.40,2.75
07.06.21 15:20:59,2.30,2.30,2.20,2.20,375,10500,2.81,2.25,2.70
07.06.21 15:21:59,2.55,2.55,2.45,2.45,375,10500,2.80,2.25,2.60
07.06.21 15:28:59,2.35,2.35,2.35,2.35,75,10425,2.80,2.30,2.55
08.06.21 09:42:59,2.50,2.50,2.50,2.50,225,10050,2.50,2.10,2.50
08.06.21 09:45:59,2.40,2.40,2.40,2.40,75,10050,2.47,2.15,2.50
08.06.21 10:08:59,2.15,2.15,2.15,2.15,75,10050,2.41,2.10,2.50
08.06.21 10:09:59,2.50,2.50,2.50,2.50,225,10050,2.44,2.10,2.50
08.06.21 10:11:59,2.50,2.50,2.50,2.50,525,10125,2.46,2.15,2.50
08.06.21 10:12:59,2.50,2.50,2.50,2.50,225,10125,2.47,2.25,2.50
08.06.21 10:13:59,2.50,2.50,2.50,2.50,225,10125,2.47,2.15,2.50
08.06.21 10:16:59,2.50,2.50,2.50,2.50,75,10350,2.47,2.15,2.50
08.06.21 10:35:59,2.95,2.95,2.95,2.95,450,10725,2.55,2.35,3.10
08.06.21 10:36:59,3.10,3.10,3.10,3.10,450,10725,2.65,2.35,3.05
08.06.21 10:41:59,3.10,3.10,3.10,3.10,375,11175,2.70,2.70,3.05
08.06.21 11:06:59,2.85,2.85,2.85,2.85,75,11325,2.71,2.70,3.10
08.06.21 11:07:59,3.10,3.10,3.10,3.10,1500,11325,2.84,2.50,3.10
08.06.21 11:16:59,3.05,3.05,3.05,3.05,300,11325,2.85,2.25,3.00
08.06.21 11:38:59,2.55,2.55,2.55,2.55,75,11625,2.84,2.40,2.65
08.06.21 11:40:59,2.90,2.90,2.90,2.90,225,11550,2.84,2.45,2.85
08.06.21 11:48:59,2.15,2.15,2.15,2.15,150,11625,2.83,2.20,2.60
08.06.21 12:16:59,2.65,2.65,2.65,2.65,75,11550,2.82,2.35,2.70
08.06.21 12:33:59,2.90,2.90,2.90,2.90,375,11550,2.83,2.25,2.85
08.06.21 12:59:59,2.85,2.85,2.85,2.85,75,11700,2.83,2.45,2.85
08.06.21 13:07:59,2.85,2.85,2.85,2.85,75,11775,2.83,2.25,2.85
08.06.21 13:36:59,2.50,2.50,2.50,2.50,300,11775,2.81,2.30,2.50
08.06.21 13:39:59,2.50,2.50,2.50,2.50,225,11475,2.80,2.30,2.50
08.06.21 13:50:59,2.50,2.50,2.50,2.50,75,11250,2.80,2.35,2.85
08.06.21 14:00:59,2.35,2.35,2.35,2.35,75,11250,2.79,2.30,2.55
08.06.21 14:07:59,2.55,2.55,2.55,2.55,75,11250,2.79,2.35,2.55
08.06.21 14:19:59,2.80,2.80,2.80,2.80,150,11250,2.79,2.55,2.80
08.06.21 14:20:59,2.75,2.75,2.75,2.75,75,11250,2.79,2.60,2.75
08.06.21 14:21:59,2.85,2.85,2.85,2.85,75,11250,2.79,2.60,2.85
08.06.21 14:30:59,2.75,2.75,2.75,2.75,225,11175,2.79,2.75,2.80
08.06.21 14:31:59,2.75,2.75,2.75,2.75,225,11400,2.78,2.35,2.80
08.06.21 14:36:59,2.45,2.45,2.45,2.45,75,11400,2.78,2.45,2.75
08.06.21 14:59:59,2.45,2.45,2.45,2.45,150,11400,2.77,2.40,2.45
08.06.21 15:00:59,2.40,2.40,2.40,2.40,450,11400,2.75,2.30,2.40
08.06.21 15:10:59,2.20,2.20,2.20,2.20,75,11325,2.75,2.15,2.35
08.06.21 15:15:59,2.40,2.40,2.20,2.20,225,11250,2.74,2.15,2.40
08.06.21 15:19:59,2.15,2.15,2.15,2.15,75,11250,2.73,2.20,2.30
08.06.21 15:21:59,2.10,2.10,2.10,2.10,75,11250,2.73,2.10,2.25
08.06.21 15:24:59,2.10,2.10,2.10,2.10,900,11250,2.67,2.10,2.25
