0,1,2,3,4,5,6,7,8,9
20.07.21 10:26:59,12.50,12.50,12.50,12.50,25,0,12.50,3.50,12.50
20.07.21 10:33:59,11.80,11.80,11.80,11.80,25,25,12.15,11.75,12.15
20.07.21 11:13:59,12.85,12.85,12.85,12.85,25,50,12.38,4.35,13.30
20.07.21 11:43:59,21.65,21.65,21.65,21.65,500,25,17.74,13.30,21.65
20.07.21 11:44:59,15.10,15.10,15.10,15.10,50,25,17.51,15.30,21.45
20.07.21 11:45:59,16.55,16.55,16.55,16.55,125,25,17.35,14.05,20.95
20.07.21 11:47:59,19.30,19.30,19.30,19.30,100,525,17.57,19.50,20.95
20.07.21 11:48:59,19.75,19.75,19.75,19.75,25,0,17.64,6.65,19.70
20.07.21 11:55:59,6.65,6.65,6.65,6.65,500,525,14.29,6.65,17.90
20.07.21 12:00:59,11.00,11.00,11.00,11.00,100,325,14.07,5.65,11.00
20.07.21 12:01:59,11.00,11.00,11.00,11.00,200,0,13.70,5.65,13.50
20.07.21 12:54:59,13.20,13.20,13.20,13.20,25,325,13.70,12.60,13.15
20.07.21 15:21:59,12.50,12.50,12.50,12.50,25,300,13.68,10.25,14.65
22.07.21 09:16:59,9.95,12.30,9.95,12.30,250,0,11.54,5.60,11.00
22.07.21 09:38:59,8.45,8.45,8.45,8.45,25,325,11.26,7.90,8.45
22.07.21 09:45:59,8.00,8.00,8.00,8.00,25,325,10.99,7.65,8.20
22.07.21 09:50:59,7.70,7.70,7.70,7.70,25,0,10.73,7.40,7.85
22.07.21 09:55:59,7.70,7.70,7.70,7.70,50,0,10.33,7.35,7.75
22.07.21 10:01:59,7.70,7.70,7.70,7.70,25,375,10.16,7.55,7.95
22.07.21 10:03:59,7.30,7.30,7.30,7.30,25,375,10.00,6.95,7.35
22.07.21 10:25:59,6.45,6.45,6.45,6.45,25,0,9.80,6.60,6.95
22.07.21 11:08:59,6.05,6.05,6.05,6.05,25,0,9.60,5.60,6.00
22.07.21 11:16:59,6.10,6.10,6.10,6.10,25,0,9.43,6.00,6.75
22.07.21 11:41:59,7.30,7.30,7.30,7.30,25,375,9.32,7.85,8.35
22.07.21 12:06:59,8.20,8.20,8.20,8.20,100,375,9.14,7.50,8.45
22.07.21 12:11:59,8.35,8.35,8.35,8.35,50,0,9.08,6.15,8.35
