0,1,2,3,4,5,6,7,8,9
12.03.21 09:32:59,24.00,24.00,22.00,22.00,200,160,23.56,20.00,23.95
12.03.21 09:33:59,20.00,20.00,16.00,16.10,680,160,18.03,15.60,22.95
12.03.21 09:34:59,15.60,19.00,15.60,18.00,840,160,17.73,16.10,18.00
12.03.21 09:35:59,17.95,17.95,17.95,17.95,200,160,17.75,16.10,17.05
12.03.21 09:40:59,16.20,16.20,16.20,16.20,40,120,17.72,15.20,15.95
12.03.21 09:41:59,16.00,16.00,16.00,16.00,40,120,17.69,15.30,16.95
12.03.21 09:43:59,15.30,15.30,15.30,15.30,40,120,17.64,15.15,16.45
12.03.21 09:45:59,16.10,16.10,15.00,15.00,240,120,17.40,14.50,14.95
12.03.21 09:46:59,14.50,14.50,14.50,14.50,40,120,17.35,13.85,14.60
12.03.21 09:48:59,14.95,14.95,14.95,14.95,80,200,17.26,14.20,14.85
12.03.21 09:49:59,14.85,14.85,14.85,14.85,40,200,17.22,15.05,15.45
12.03.21 09:50:59,15.45,15.45,15.45,15.45,40,200,17.20,14.55,14.95
12.03.21 09:51:59,14.75,14.75,14.75,14.75,40,240,17.16,14.55,15.55
12.03.21 09:53:59,14.00,14.00,13.45,13.45,2000,1040,15.69,13.20,13.45
12.03.21 09:54:59,13.45,13.45,13.45,13.45,40,1040,15.67,13.20,14.40
12.03.21 09:57:59,13.45,13.45,13.45,13.45,80,2280,15.64,13.20,13.40
12.03.21 09:58:59,13.20,13.20,13.20,13.20,40,2280,15.62,12.30,12.75
12.03.21 10:05:59,12.15,13.20,12.15,12.60,1320,2720,14.92,12.25,12.65
12.03.21 10:06:59,12.15,12.15,11.70,11.70,240,2720,14.81,10.15,12.95
12.03.21 10:08:59,10.65,10.70,10.55,10.70,200,3440,14.68,10.45,11.45
12.03.21 10:09:59,10.55,10.70,10.55,10.65,200,3440,14.56,10.60,11.45
12.03.21 10:10:59,10.65,10.90,10.35,10.55,680,3440,14.20,10.60,10.95
12.03.21 10:11:59,10.95,10.95,10.65,10.65,80,3280,14.16,10.10,10.55
12.03.21 10:13:59,10.65,10.65,10.00,10.00,240,3280,14.04,9.35,11.80
12.03.21 10:14:59,10.45,10.45,10.45,10.45,40,3280,14.02,10.05,10.35
12.03.21 10:15:59,10.05,10.15,10.00,10.15,160,3440,13.94,10.00,10.95
12.03.21 10:16:59,10.50,10.50,10.50,10.50,40,3440,13.92,10.05,10.75
12.03.21 10:17:59,10.75,10.75,10.75,10.75,40,3520,13.91,10.05,10.95
12.03.21 10:19:59,10.15,10.15,10.15,10.15,40,3520,13.89,10.00,10.55
12.03.21 10:20:59,9.10,9.10,9.10,9.10,120,3520,13.82,9.15,10.20
12.03.21 10:21:59,9.15,9.15,9.15,9.15,80,3520,13.77,9.20,10.50
12.03.21 10:23:59,10.25,10.25,10.25,10.25,40,3520,13.76,9.40,10.75
12.03.21 10:25:59,10.25,10.25,10.25,10.25,40,3480,13.74,9.55,10.70
12.03.21 10:28:59,10.30,10.30,10.00,10.00,80,3520,13.71,10.00,10.25
12.03.21 10:29:59,10.25,10.25,10.25,10.25,40,3520,13.69,10.05,10.40
12.03.21 10:30:59,10.40,10.40,10.40,10.40,40,3640,13.67,10.05,11.70
12.03.21 10:31:59,11.70,11.70,11.70,11.70,40,3640,13.66,10.05,11.70
12.03.21 10:36:59,10.95,10.95,10.95,10.95,40,3680,13.65,9.60,11.50
12.03.21 10:41:59,10.45,10.45,10.45,10.45,40,3720,13.64,9.60,10.75
12.03.21 10:42:59,10.75,10.75,10.75,10.75,80,3760,13.61,9.60,10.75
12.03.21 10:43:59,10.75,10.75,10.65,10.65,320,3760,13.50,9.60,10.70
12.03.21 10:46:59,10.40,10.40,10.40,10.40,40,4160,13.49,9.55,11.55
12.03.21 10:57:59,9.55,9.55,9.55,9.55,40,4120,13.47,9.20,11.15
12.03.21 10:58:59,10.35,10.35,10.35,10.35,40,4120,13.46,9.55,10.65
12.03.21 11:06:59,10.55,10.55,10.55,10.55,40,4160,13.45,10.00,11.35
12.03.21 11:13:59,10.00,10.00,10.00,10.00,80,4200,13.42,10.05,11.80
12.03.21 11:16:59,10.05,10.05,10.05,10.05,40,4200,13.40,10.05,10.45
12.03.21 11:17:59,10.05,10.05,10.00,10.00,80,4200,13.37,9.55,10.35
12.03.21 11:24:59,10.35,10.35,10.35,10.35,40,4280,13.36,10.05,11.65
12.03.21 11:32:59,10.00,10.00,10.00,10.00,40,4320,13.34,10.00,10.25
12.03.21 11:33:59,10.00,10.00,9.55,9.55,120,4360,13.30,9.50,10.05
12.03.21 11:34:59,9.50,9.50,9.50,9.50,40,4360,13.28,9.25,10.05
12.03.21 11:39:59,10.00,10.20,10.00,10.20,80,4480,13.26,9.80,10.25
12.03.21 11:47:59,10.05,10.05,10.05,10.05,40,4480,13.24,9.65,10.10
12.03.21 11:50:59,10.10,10.10,10.10,10.10,40,4520,13.23,9.65,10.25
12.03.21 11:51:59,10.30,10.35,9.70,10.35,240,4560,13.16,9.85,10.40
12.03.21 11:52:59,10.20,10.20,10.05,10.05,120,4560,13.12,10.05,10.85
12.03.21 11:55:59,10.20,10.20,10.20,10.20,40,4680,13.11,9.30,10.80
12.03.21 11:57:59,10.05,10.05,10.05,10.05,40,4720,13.10,9.50,10.05
12.03.21 11:58:59,10.05,10.05,10.05,10.05,40,4720,13.08,10.00,10.75
12.03.21 12:02:59,10.10,10.10,10.10,10.10,40,4800,13.07,10.10,10.65
12.03.21 12:06:59,10.65,10.65,10.65,10.65,40,4760,13.06,10.10,10.65
12.03.21 12:10:59,10.05,10.05,10.05,10.05,80,4800,13.04,9.25,10.65
12.03.21 12:15:59,11.85,11.85,10.90,11.35,440,4760,12.96,9.50,11.50
12.03.21 12:17:59,11.40,11.40,11.40,11.40,40,4760,12.96,10.05,11.40
12.03.21 12:18:59,10.05,10.05,10.05,10.05,40,4440,12.95,10.55,11.25
12.03.21 12:22:59,11.90,11.95,11.90,11.95,80,4400,12.94,11.05,12.85
12.03.21 12:23:59,11.95,12.05,11.95,12.05,120,4400,12.93,12.05,13.20
12.03.21 12:25:59,12.40,12.40,12.20,12.20,120,4360,12.92,11.30,12.15
12.03.21 12:27:59,12.45,12.45,12.45,12.45,40,4440,12.92,11.40,12.50
12.03.21 12:28:59,12.50,12.50,12.50,12.50,40,4440,12.92,12.05,13.30
12.03.21 12:30:59,10.50,11.15,10.50,11.15,240,4520,12.88,10.20,11.75
12.03.21 12:31:59,11.40,11.40,11.40,11.40,40,4520,12.88,10.40,11.65
12.03.21 12:36:59,12.05,12.05,12.05,12.05,40,4560,12.87,11.45,12.20
12.03.21 12:37:59,11.45,11.45,11.45,11.45,40,4560,12.87,10.20,11.85
12.03.21 12:38:59,11.10,11.10,11.10,11.10,40,4560,12.86,10.75,12.00
12.03.21 12:41:59,11.25,11.25,11.25,11.25,40,4600,12.86,11.30,12.00
12.03.21 12:44:59,12.00,12.00,12.00,12.00,80,4560,12.85,11.30,12.15
12.03.21 12:45:59,12.15,12.50,12.15,12.50,80,4560,12.85,11.25,13.20
12.03.21 12:46:59,11.25,13.30,11.25,13.30,160,4480,12.83,11.25,12.20
12.03.21 12:47:59,11.25,11.80,11.25,11.80,80,4480,12.83,11.35,11.80
12.03.21 12:48:59,12.15,12.15,12.15,12.15,40,4480,12.82,11.35,13.25
12.03.21 12:52:59,12.95,12.95,12.95,12.95,40,4480,12.82,12.60,13.50
12.03.21 12:56:59,13.25,13.25,12.30,12.60,120,4520,12.82,12.25,12.90
12.03.21 12:57:59,12.90,12.90,12.90,12.90,40,4480,12.82,12.35,13.30
12.03.21 12:58:59,12.25,12.25,12.25,12.25,40,4480,12.82,12.10,13.10
12.03.21 13:03:59,12.25,12.25,12.00,12.00,80,4600,12.82,11.80,12.95
12.03.21 13:05:59,11.30,11.30,11.30,11.30,40,4600,12.81,11.35,11.50
12.03.21 13:10:59,11.45,11.50,11.45,11.50,80,4560,12.80,11.05,11.75
12.03.21 13:11:59,11.15,11.30,11.15,11.15,120,4560,12.79,11.15,11.70
12.03.21 13:13:59,11.75,11.75,11.45,11.45,200,4600,12.77,11.05,11.55
12.03.21 13:15:59,12.00,12.50,12.00,12.30,280,4600,12.76,12.05,12.45
12.03.21 13:16:59,12.45,12.50,12.45,12.45,120,4600,12.76,11.50,12.70
12.03.21 13:20:59,11.95,11.95,11.95,11.95,40,4560,12.76,11.95,12.25
12.03.21 13:23:59,11.50,11.50,11.45,11.45,80,4560,12.75,11.00,12.25
12.03.21 13:24:59,11.00,11.00,11.00,11.00,40,4640,12.74,9.65,11.15
12.03.21 13:28:59,11.00,11.00,11.00,11.00,80,4680,12.73,10.75,11.70
12.03.21 13:33:59,13.25,15.00,13.25,14.35,440,4600,12.78,13.55,15.60
12.03.21 13:34:59,14.05,15.60,14.00,15.60,120,4600,12.79,14.00,15.95
12.03.21 13:35:59,17.50,19.30,17.50,19.30,720,4600,13.06,19.40,19.95
12.03.21 13:36:59,19.05,19.05,17.85,18.00,320,4160,13.17,17.20,18.10
12.03.21 13:37:59,18.10,18.10,17.20,17.20,80,4160,13.19,15.05,21.95
12.03.21 13:38:59,17.05,17.05,16.10,16.10,80,4160,13.21,16.05,16.95
12.03.21 13:39:59,16.90,17.80,16.50,16.85,400,3960,13.31,17.70,18.15
