0,1,2,3,4,5,6,7,8,9
14.05.21 10:21:59,110.00,110.00,110.00,110.00,40,0,110.00,85.05,128.20
14.05.21 10:28:59,104.50,104.50,104.50,104.50,40,40,107.25,97.60,109.95
14.05.21 10:31:59,105.15,105.15,105.15,105.15,40,80,106.55,102.70,119.95
14.05.21 10:33:59,105.15,107.00,105.15,107.00,80,120,106.36,98.95,109.95
14.05.21 10:34:59,110.00,110.00,110.00,110.00,40,120,106.96,107.00,114.95
14.05.21 10:35:59,106.65,106.65,106.65,106.65,40,200,106.92,101.55,110.00
14.05.21 10:36:59,110.00,110.00,105.00,105.00,80,200,107.05,97.75,108.55
14.05.21 10:40:59,105.00,105.00,105.00,105.00,40,280,106.84,98.60,109.95
14.05.21 10:42:59,105.00,105.00,105.00,105.00,40,320,106.67,95.30,109.95
14.05.21 10:43:59,100.00,100.00,100.00,100.00,80,320,105.72,94.50,109.95
14.05.21 10:48:59,99.95,100.00,99.40,100.00,120,400,104.61,101.65,103.40
14.05.21 10:54:59,97.95,98.85,97.95,98.85,120,520,103.62,98.85,101.30
14.05.21 11:01:59,100.40,100.40,100.40,100.40,80,640,103.32,97.05,98.70
14.05.21 11:14:59,91.00,92.95,91.00,92.95,80,640,102.33,92.20,93.25
14.05.21 11:15:59,93.10,93.10,93.10,93.10,40,720,101.95,93.50,94.70
14.05.21 11:16:59,93.50,93.50,92.95,92.95,120,720,100.96,93.20,93.70
14.05.21 11:17:59,93.70,93.75,93.70,93.75,120,720,100.24,91.35,93.45
14.05.21 11:21:59,88.75,90.10,88.75,90.10,320,1000,98.00,91.10,92.35
14.05.21 11:22:59,93.50,93.50,93.50,93.50,80,1000,97.78,93.90,95.00
14.05.21 11:26:59,95.00,95.00,95.00,95.00,80,1360,97.62,94.55,96.05
14.05.21 11:35:59,90.00,90.00,89.15,90.00,440,1440,95.99,90.60,91.50
14.05.21 11:37:59,87.45,87.45,87.45,87.45,40,1760,95.83,85.00,87.25
14.05.21 11:38:59,85.00,85.00,85.00,85.00,40,1760,95.63,80.05,85.80
14.05.21 11:39:59,82.05,82.05,82.05,82.05,40,1800,95.39,75.05,82.05
14.05.21 11:40:59,82.50,82.50,80.00,80.00,120,1800,94.69,75.05,81.45
