0,1,2,3,4,5,6,7,8,9
23.04.21 09:25:59,258.15,258.20,258.15,258.20,80,0,258.17,257.40,261.45
23.04.21 09:26:59,259.40,261.45,259.40,259.40,120,0,259.32,257.85,261.05
23.04.21 09:27:59,261.10,261.10,261.10,261.10,80,200,259.82,251.55,257.25
23.04.21 09:28:59,254.85,268.05,254.85,265.85,760,200,260.00,262.10,268.25
23.04.21 09:29:59,263.60,265.95,263.60,265.95,120,480,260.50,268.90,893.00
23.04.21 09:30:59,272.15,273.90,267.00,268.90,800,480,264.42,200.05,892.95
23.04.21 09:31:59,275.50,275.50,274.55,274.55,80,480,264.84,200.05,892.60
23.04.21 09:32:59,281.95,281.95,277.70,277.70,160,800,265.91,276.15,281.35
23.04.21 09:33:59,276.70,276.70,276.70,276.70,40,800,266.10,277.40,285.25
23.04.21 09:34:59,292.15,292.80,292.15,292.15,160,800,267.85,201.00,892.45
23.04.21 09:35:59,287.70,291.35,284.65,284.65,120,880,268.81,201.00,293.20
23.04.21 09:37:59,285.75,285.75,285.75,285.75,40,880,269.07,201.05,891.95
23.04.21 09:38:59,281.20,281.20,274.05,274.05,80,840,269.33,270.90,278.90
23.04.21 09:41:59,276.75,277.55,276.75,277.55,80,840,269.56,270.35,281.15
23.04.21 09:43:59,273.70,273.70,273.70,273.70,40,840,269.62,201.00,892.15
23.04.21 09:45:59,262.35,262.35,252.85,252.85,120,880,269.18,251.55,256.60
23.04.21 09:46:59,254.85,254.85,253.10,253.10,120,880,268.56,250.50,255.90
23.04.21 09:47:59,249.05,249.05,249.05,249.05,80,880,268.06,246.10,252.90
23.04.21 09:48:59,249.40,249.40,249.40,249.40,80,880,267.58,245.80,249.85
23.04.21 09:49:59,252.40,252.40,252.40,252.40,40,880,267.39,247.15,252.95
23.04.21 09:54:59,255.15,255.15,255.15,255.15,40,920,267.24,256.50,261.00
23.04.21 09:56:59,256.55,256.55,250.70,250.70,80,920,266.91,245.50,249.70
23.04.21 09:57:59,243.85,245.20,243.80,245.20,120,920,266.13,243.05,248.95
23.04.21 09:58:59,245.55,245.55,245.55,245.55,40,920,265.89,238.30,245.40
23.04.21 10:00:59,233.15,233.15,233.15,233.15,40,960,265.52,226.60,233.00
23.04.21 10:02:59,224.85,224.85,224.85,224.85,120,1000,264.18,220.70,224.80
23.04.21 10:03:59,220.65,220.65,220.65,220.65,40,1000,263.71,222.15,225.60
23.04.21 10:04:59,225.60,227.80,225.60,227.80,240,1000,261.44,225.70,229.15
23.04.21 10:05:59,228.95,231.65,228.95,231.65,120,1240,260.53,229.80,233.20
23.04.21 10:06:59,229.65,229.65,224.40,224.40,160,1240,259.31,220.10,223.80
23.04.21 10:08:59,224.10,224.10,224.10,224.10,40,1240,258.97,223.80,227.85
23.04.21 10:10:59,225.30,225.30,219.10,219.10,80,1240,258.29,212.25,216.90
23.04.21 10:11:59,212.35,212.35,212.35,212.35,40,1240,257.87,205.40,209.05
23.04.21 10:13:59,207.10,211.05,207.10,211.05,80,1200,256.99,202.85,211.00
23.04.21 10:15:59,207.25,207.25,207.25,207.25,40,1280,256.55,205.70,209.70
23.04.21 10:17:59,200.90,202.15,199.65,202.15,320,1240,252.82,200.30,204.90
23.04.21 10:18:59,201.60,201.85,201.60,201.85,80,1240,251.98,200.30,203.85
23.04.21 10:20:59,212.05,212.05,209.25,210.35,120,1280,250.99,202.45,208.15
23.04.21 10:21:59,205.40,205.40,205.40,205.40,80,1280,250.27,206.40,210.10
23.04.21 10:22:59,210.05,210.05,210.05,210.05,40,1280,249.95,207.55,212.90
23.04.21 10:27:59,199.60,199.65,198.50,199.65,120,1280,248.79,198.60,199.65
23.04.21 10:28:59,198.50,198.50,195.40,195.40,480,1280,244.46,194.15,197.45
23.04.21 10:29:59,197.75,197.75,195.60,195.60,200,1520,242.87,192.35,198.10
23.04.21 10:30:59,193.95,193.95,193.95,193.95,40,1520,242.54,189.80,192.55
23.04.21 10:31:59,195.25,196.60,195.25,196.60,80,1520,241.93,193.70,196.65
23.04.21 10:32:59,193.65,193.65,190.10,190.10,120,1520,240.96,191.85,196.00
23.04.21 10:33:59,190.05,193.40,190.05,193.40,200,1520,239.43,191.35,194.95
23.04.21 10:34:59,194.35,195.20,194.35,195.20,120,1520,238.61,195.65,199.20
23.04.21 10:35:59,199.15,200.80,199.15,200.55,160,1560,237.67,202.40,205.40
23.04.21 10:37:59,203.45,203.45,203.45,203.45,40,1560,237.47,198.15,204.80
23.04.21 10:38:59,201.65,201.65,198.35,198.35,160,1560,236.59,195.10,199.30
23.04.21 10:42:59,198.95,198.95,198.95,198.95,40,1520,236.37,197.95,203.85
23.04.21 10:45:59,201.35,201.35,201.35,201.35,40,1520,236.17,206.20,207.75
23.04.21 10:47:59,196.85,199.20,196.85,199.20,80,1560,235.73,198.70,202.30
23.04.21 10:51:59,197.30,197.30,193.10,193.10,120,1600,235.06,189.50,191.95
23.04.21 10:52:59,189.55,189.55,189.55,189.55,40,1600,234.80,187.35,190.35
23.04.21 10:53:59,189.45,189.50,189.45,189.50,160,1600,233.81,188.45,191.80
23.04.21 10:54:59,189.50,190.35,189.50,190.35,120,1600,233.10,189.55,192.15
23.04.21 10:55:59,193.20,193.20,193.20,193.20,80,1600,232.68,190.75,194.50
23.04.21 10:56:59,195.10,195.10,195.10,195.10,40,1600,232.48,194.30,197.85
23.04.21 10:57:59,197.90,198.80,197.90,198.80,120,1520,231.94,197.00,199.30
23.04.21 11:00:59,193.20,193.20,193.20,193.20,40,1560,231.74,190.80,194.80
23.04.21 11:02:59,185.50,190.15,185.50,190.15,160,1520,230.85,189.30,192.25
23.04.21 11:03:59,188.65,188.70,185.55,185.55,240,1520,229.57,182.60,187.15
23.04.21 11:04:59,181.80,181.80,181.80,181.80,40,1520,229.34,180.00,182.65
23.04.21 11:05:59,179.95,179.95,174.65,179.40,240,1560,227.88,179.55,182.30
23.04.21 11:06:59,178.45,180.00,178.40,180.00,200,1560,226.75,178.75,180.35
23.04.21 11:07:59,180.70,183.10,179.75,179.75,200,1560,225.71,177.95,181.65
23.04.21 11:08:59,179.75,179.75,178.60,178.60,280,1560,224.27,178.55,180.15
23.04.21 11:09:59,177.25,178.85,177.25,178.85,120,1680,223.66,179.10,181.45
23.04.21 11:10:59,176.20,176.20,176.15,176.15,80,1680,223.25,175.85,177.40
23.04.21 11:11:59,177.40,177.40,177.05,177.05,80,1680,222.86,172.05,175.45
23.04.21 11:12:59,171.50,175.40,171.50,175.40,160,1720,222.02,175.85,177.85
23.04.21 11:13:59,176.85,177.85,176.85,177.85,120,1720,221.46,175.10,177.00
23.04.21 11:14:59,174.55,176.65,172.55,172.55,360,1640,219.79,171.60,176.35
23.04.21 11:15:59,172.75,173.35,172.25,173.35,240,1640,218.69,174.20,176.60
23.04.21 11:16:59,173.10,175.50,173.10,175.50,120,1640,218.18,173.45,175.80
23.04.21 11:17:59,176.15,177.70,176.15,177.70,160,1640,217.55,176.05,177.60
23.04.21 11:18:59,175.60,176.30,175.40,175.40,200,1960,216.78,175.35,176.90
23.04.21 11:19:59,175.00,175.00,175.00,175.00,40,1960,216.62,177.25,178.80
23.04.21 11:20:59,176.60,176.75,176.60,176.75,120,1960,216.18,174.60,176.15
23.04.21 11:21:59,176.80,178.20,176.80,177.70,200,2120,215.48,176.15,179.25
23.04.21 11:22:59,178.50,179.10,178.50,179.10,120,2120,215.10,178.90,183.40
23.04.21 11:23:59,183.20,183.30,183.20,183.30,120,2120,214.76,181.95,184.40
23.04.21 11:25:59,178.75,178.75,173.35,174.75,360,1960,213.56,174.00,178.60
23.04.21 11:26:59,177.85,177.85,175.25,175.25,240,1960,212.82,176.20,179.95
23.04.21 11:27:59,175.00,175.00,175.00,175.00,40,2000,212.69,175.65,178.05
23.04.21 11:28:59,174.00,174.00,173.95,173.95,80,2000,212.44,173.15,174.85
23.04.21 11:29:59,175.75,179.80,175.20,175.20,160,2000,211.97,176.00,178.85
23.04.21 11:30:59,177.40,180.35,177.40,180.35,240,1920,211.32,178.80,183.50
23.04.21 11:31:59,176.95,176.95,174.30,174.35,160,1920,210.86,171.75,176.40
23.04.21 11:32:59,173.55,173.55,171.10,171.10,160,1920,210.37,170.90,173.35
23.04.21 11:33:59,175.05,175.05,175.05,175.05,40,2080,210.26,170.60,173.70
23.04.21 11:34:59,171.95,171.95,171.95,171.95,40,2080,210.14,169.65,173.90
23.04.21 11:36:59,168.50,168.50,167.00,167.00,120,2160,209.75,166.50,169.30
23.04.21 11:37:59,168.15,168.15,168.00,168.00,80,2160,209.49,167.65,171.10
23.04.21 11:41:59,176.55,176.55,176.55,176.55,40,2160,209.39,175.80,177.30
23.04.21 11:42:59,174.50,178.15,174.50,178.15,80,2160,209.19,176.10,181.40
23.04.21 11:54:59,179.30,180.55,179.30,180.55,80,2240,209.01,179.40,181.30
23.04.21 11:55:59,180.70,183.80,180.70,181.95,280,2240,208.47,182.00,183.50
23.04.21 11:56:59,183.00,184.70,182.70,182.70,560,1960,207.47,180.55,184.15
23.04.21 11:57:59,181.70,181.70,178.05,180.15,160,1960,207.16,179.65,182.35
23.04.21 11:58:59,184.85,184.85,184.85,184.85,40,1960,207.10,181.10,186.95
23.04.21 11:59:59,181.30,185.00,181.25,185.00,160,1960,206.83,180.10,183.65
23.04.21 12:00:59,180.25,180.25,174.60,176.05,280,2040,206.28,174.65,176.40
23.04.21 12:01:59,176.15,176.15,174.90,175.45,120,2040,206.03,170.50,174.30
23.04.21 12:02:59,173.10,173.10,170.35,170.35,80,2040,205.84,168.40,173.50
23.04.21 12:05:59,170.40,172.75,170.40,172.75,120,2200,205.57,170.65,172.40
23.04.21 12:06:59,172.40,174.00,172.30,174.00,160,2240,205.23,173.25,175.20
23.04.21 12:09:59,179.70,179.70,179.70,179.70,40,2200,205.16,179.30,182.00
