0,1,2,3,4,5,6,7,8,9
25.06.21 12:56:59,7.00,7.00,7.00,7.00,300,0,7.00,7.00,20.00
25.06.21 12:59:59,7.00,7.00,7.00,7.00,150,300,7.00,7.00,20.00
29.06.21 11:13:59,7.00,7.00,7.00,7.00,150,450,7.00,2.15,10.00
29.06.21 11:59:59,10.00,10.00,10.00,10.00,75,600,8.00,1.00,25.00
29.06.21 13:10:59,7.50,7.50,7.50,7.50,75,675,7.87,1.25,7.50
29.06.21 13:51:59,7.50,7.50,7.50,7.50,75,750,7.80,1.30,9.45
30.06.21 10:00:59,9.90,9.90,9.90,9.90,75,825,9.90,0.40,7.85
30.06.21 15:08:59,4.80,4.80,4.80,4.80,75,900,7.35,2.30,8.45
06.07.21 15:30:00,4.80,4.80,4.80,4.80,75,975,4.80,1.05,14.80
07.07.21 09:37:59,7.65,7.65,7.65,7.65,75,1050,7.65,4.80,6.05
07.07.21 09:40:59,4.80,4.80,4.80,4.80,75,1125,6.22,1.90,10.05
07.07.21 12:18:59,4.00,4.00,4.00,4.00,75,1125,5.48,2.20,5.30
08.07.21 10:27:59,4.10,4.10,1.65,1.65,150,1200,2.87,1.60,6.40
08.07.21 11:43:59,2.80,2.80,2.80,2.80,75,1275,2.85,2.25,3.45
08.07.21 11:44:59,2.70,2.70,2.70,2.70,150,1275,2.79,2.60,3.45
08.07.21 11:45:59,2.60,2.60,2.60,2.60,75,1275,2.75,1.75,3.00
08.07.21 11:52:59,2.60,2.60,2.60,2.60,225,1275,2.70,1.85,2.95
08.07.21 12:41:59,3.50,3.50,3.50,3.50,75,1500,2.78,1.95,3.30
08.07.21 13:49:59,2.00,2.00,2.00,2.00,225,1425,2.60,2.00,3.75
08.07.21 14:12:59,6.00,6.00,6.00,6.00,2475,3225,4.59,6.00,7.40
08.07.21 14:13:59,6.00,6.00,6.00,6.00,1125,3225,4.93,3.10,6.30
