0,1,2,3,4,5,6,7,8,9
11.06.21 09:15:59,9.40,9.40,9.40,9.40,150,0,9.40,0.00,7.00
11.06.21 10:18:59,3.50,3.50,3.45,3.50,150,150,6.43,2.50,3.65
11.06.21 10:19:59,3.65,3.65,3.65,3.65,75,150,5.88,1.60,3.25
11.06.21 10:24:59,2.95,2.95,2.95,2.95,150,300,5.04,2.00,2.95
11.06.21 10:52:59,2.00,2.00,2.00,2.00,75,300,4.66,1.60,2.00
11.06.21 10:55:59,2.00,2.00,2.00,2.00,75,225,4.36,2.00,2.80
11.06.21 12:12:59,2.95,2.95,2.95,2.95,300,225,3.93,2.00,3.00
11.06.21 12:20:59,2.80,2.80,2.80,2.80,75,525,3.85,2.00,2.75
11.06.21 14:08:59,2.60,2.60,2.60,2.60,75,600,3.76,2.20,2.60
11.06.21 14:17:59,2.60,2.60,2.60,2.60,150,675,3.62,2.60,3.60
11.06.21 14:34:59,2.60,2.60,2.60,2.60,1125,825,3.14,2.65,2.80
11.06.21 14:39:59,2.60,2.60,2.60,2.60,825,1950,3.00,2.05,2.60
11.06.21 14:46:59,2.05,2.05,2.05,2.05,300,2775,2.92,2.10,2.60
11.06.21 15:03:59,2.60,2.60,2.60,2.60,150,2550,2.91,2.05,2.60
11.06.21 15:26:59,2.40,2.40,2.40,2.40,75,2700,2.90,2.05,2.40
14.06.21 09:18:59,3.75,3.75,3.75,3.75,75,2700,3.75,2.35,3.50
14.06.21 09:25:59,2.35,2.35,2.35,2.35,2100,2775,2.39,2.30,3.00
14.06.21 09:35:59,2.30,2.30,2.30,2.30,675,2700,2.37,2.35,2.70
14.06.21 10:07:59,2.80,2.80,2.80,2.80,75,3375,2.38,2.35,2.75
14.06.21 10:23:59,2.25,2.25,2.25,2.25,75,3375,2.38,2.20,2.65
14.06.21 10:27:59,2.25,2.25,2.25,2.25,75,3450,2.37,2.20,2.55
14.06.21 10:46:59,2.20,2.20,2.20,2.20,600,3525,2.35,2.00,2.40
14.06.21 11:25:59,2.35,2.35,2.35,2.35,75,3450,2.35,2.10,2.40
