0,1,2,3,4,5,6,7,8,9
15.04.21 15:24:59,50.00,50.00,50.00,50.00,100,0,50.00,7.45,59.00
16.04.21 09:15:59,17.60,19.00,17.55,18.70,275,100,18.31,17.60,19.60
16.04.21 09:16:59,17.75,19.70,14.90,14.95,2900,100,16.34,14.00,14.55
16.04.21 09:17:59,13.75,14.35,12.75,12.75,250,1975,16.14,12.35,13.00
16.04.21 09:18:59,13.00,13.35,11.75,12.50,1600,1975,15.01,12.10,12.35
16.04.21 09:19:59,12.40,12.50,11.35,11.35,1050,1975,14.51,11.30,11.35
16.04.21 09:20:59,11.35,12.90,11.35,12.30,925,3025,14.22,12.20,12.40
16.04.21 09:21:59,12.10,12.45,10.30,10.30,1100,3025,13.87,10.05,10.20
16.04.21 09:22:59,10.00,10.00,9.10,9.30,1275,3025,13.27,9.20,9.35
16.04.21 09:23:59,9.35,9.35,8.55,8.55,5575,4075,11.67,8.50,8.60
16.04.21 09:24:59,8.60,8.80,8.30,8.80,875,4075,11.50,8.70,8.85
16.04.21 09:25:59,8.80,8.85,8.70,8.80,625,4075,11.39,8.70,8.80
16.04.21 09:26:59,8.85,9.30,8.75,9.30,650,5450,11.30,9.30,9.45
16.04.21 09:27:59,9.15,9.35,8.85,9.35,1475,5450,11.13,9.20,9.35
16.04.21 09:28:59,9.40,9.45,9.30,9.45,500,5450,11.08,9.35,9.50
16.04.21 09:29:59,9.45,9.60,9.15,9.25,875,6275,11.01,9.15,9.30
16.04.21 09:30:59,9.25,9.60,9.20,9.60,625,6275,10.96,9.35,9.55
16.04.21 09:31:59,9.50,9.75,9.15,9.25,800,6275,10.90,9.10,9.25
16.04.21 09:32:59,9.20,9.35,9.05,9.20,1050,6575,10.82,9.05,9.20
16.04.21 09:33:59,9.20,9.40,9.20,9.20,1200,6575,10.74,9.10,9.25
16.04.21 09:34:59,9.15,9.60,9.10,9.60,775,6575,10.70,9.40,9.60
16.04.21 09:35:59,9.55,9.85,9.55,9.75,1275,6025,10.65,9.60,9.80
16.04.21 09:36:59,9.60,9.90,9.60,9.90,700,6025,10.63,9.45,9.60
16.04.21 09:37:59,9.60,9.70,9.40,9.55,2325,6025,10.54,9.45,9.60
16.04.21 09:38:59,9.50,9.50,9.25,9.40,725,5725,10.51,9.15,9.25
16.04.21 09:39:59,9.10,9.10,8.85,9.10,1325,5725,10.45,8.85,9.05
16.04.21 09:40:59,8.85,8.85,8.70,8.70,525,5725,10.42,8.65,8.80
16.04.21 09:41:59,8.65,8.70,8.60,8.70,500,6225,10.39,8.55,8.65
16.04.21 09:42:59,8.65,8.75,8.65,8.75,600,6225,10.36,8.70,8.85
16.04.21 09:43:59,8.65,8.90,8.65,8.75,300,6225,10.34,8.65,8.75
16.04.21 09:44:59,8.60,8.80,8.55,8.80,900,6050,10.30,8.55,8.65
16.04.21 09:45:59,8.75,9.00,8.65,9.00,1325,6050,10.24,9.05,9.20
16.04.21 09:46:59,9.15,9.65,9.15,9.25,1225,6050,10.21,9.20,9.40
16.04.21 09:47:59,9.35,9.45,9.25,9.40,375,5825,10.20,9.25,9.40
16.04.21 09:48:59,9.20,9.20,8.80,9.00,675,5825,10.18,9.00,9.15
16.04.21 09:49:59,9.00,9.00,8.85,8.95,400,5825,10.17,8.85,8.95
16.04.21 09:50:59,8.95,8.95,8.85,8.95,225,5825,10.16,8.90,9.05
16.04.21 09:51:59,8.95,8.95,8.95,8.95,50,6050,10.16,8.80,8.95
16.04.21 09:52:59,8.95,9.05,8.95,9.05,50,6050,10.16,8.90,9.10
16.04.21 09:53:59,9.10,9.30,9.05,9.30,550,6275,10.14,9.10,9.25
16.04.21 09:54:59,9.20,9.20,9.20,9.20,25,6275,10.14,8.95,9.10
16.04.21 09:55:59,9.10,9.25,9.10,9.25,300,6275,10.13,9.20,9.35
16.04.21 09:56:59,9.10,9.15,9.10,9.15,75,6050,10.13,9.15,9.30
16.04.21 09:57:59,9.15,9.15,9.05,9.05,100,6050,10.13,9.05,9.20
16.04.21 09:58:59,9.05,9.05,9.05,9.05,50,6050,10.13,9.05,9.20
