0,1,2,3,4,5,6,7,8,9
08.02.21 10:41:59,0.10,0.10,0.10,0.10,7760,0,0.10,0.10,0.00
08.02.21 10:42:59,0.10,0.10,0.10,0.10,7240,0,0.10,0.10,0.00
08.02.21 10:43:59,0.10,0.15,0.10,0.15,1080,0,0.10,0.10,3.00
08.02.21 10:44:59,0.10,0.10,0.10,0.10,80,11560,0.10,0.10,2.45
08.02.21 10:45:59,0.10,0.15,0.10,0.15,1080,11560,0.10,0.15,2.00
08.02.21 10:46:59,0.20,0.20,0.20,0.20,1720,11560,0.10,0.20,1.00
08.02.21 10:47:59,0.20,0.30,0.20,0.30,1520,8200,0.11,0.30,0.95
08.02.21 10:48:59,0.35,0.35,0.35,0.35,560,8200,0.12,0.35,1.95
08.02.21 10:49:59,0.35,0.65,0.35,0.65,2160,8200,0.14,0.60,1.00
08.02.21 10:50:59,0.60,0.60,0.60,0.60,2000,1280,0.18,0.60,1.00
08.02.21 10:51:59,0.60,0.60,0.60,0.60,200,0,0.18,0.60,0.95
08.02.21 10:52:59,0.60,0.60,0.60,0.60,200,1280,0.19,0.60,0.95
08.02.21 11:00:59,1.90,1.90,1.90,1.90,120,0,0.19,0.60,1.90
08.02.21 11:07:59,1.90,1.90,1.90,1.90,40,200,0.19,0.60,2.80
08.02.21 12:36:59,2.50,2.50,2.50,2.50,40,200,0.20,0.60,2.50
08.02.21 12:48:59,0.60,0.60,0.60,0.60,40,200,0.20,0.60,2.80
08.02.21 13:27:59,2.95,2.95,2.95,2.95,80,160,0.21,0.75,2.95
08.02.21 14:49:59,2.00,2.00,2.00,2.00,120,240,0.21,0.95,2.40
08.02.21 15:12:59,2.10,2.10,2.10,2.10,120,360,0.22,2.10,2.40
08.02.21 15:23:59,2.40,2.40,2.40,2.40,200,480,0.24,2.10,2.40
09.02.21 09:17:59,3.85,4.50,3.85,4.50,600,480,4.06,0.35,4.00
09.02.21 09:19:59,3.40,3.40,3.40,3.40,80,480,3.98,0.60,3.30
09.02.21 09:21:59,2.80,2.80,2.40,2.40,4040,1160,2.63,0.70,2.40
09.02.21 09:29:59,1.90,1.90,1.90,1.90,40,0,2.62,0.95,2.05
09.02.21 09:35:59,2.05,2.05,2.05,2.05,40,5200,2.62,1.80,2.50
09.02.21 09:37:59,2.00,2.00,2.00,2.00,2000,5200,2.43,1.00,2.50
09.02.21 09:40:59,1.50,1.50,1.50,1.50,80,5200,2.42,1.65,2.40
09.02.21 09:47:59,2.45,2.50,2.45,2.45,120,5120,2.42,2.00,2.55
09.02.21 09:57:59,2.50,2.50,2.50,2.50,40,5120,2.42,2.05,2.60
09.02.21 10:12:59,3.45,3.45,3.45,3.45,40,5160,2.43,2.10,3.35
09.02.21 10:38:59,3.35,3.35,3.35,3.35,160,5160,2.45,2.30,3.40
09.02.21 10:44:59,2.30,2.30,2.30,2.30,80,5320,2.45,2.25,3.25
09.02.21 11:02:59,3.35,3.35,3.35,3.35,40,5280,2.45,2.40,3.35
09.02.21 11:04:59,1.00,3.65,1.00,3.65,8600,5280,2.46,1.50,3.50
09.02.21 11:07:59,2.95,2.95,2.95,2.95,40,5120,2.46,2.20,2.95
09.02.21 11:09:59,2.95,2.95,2.95,2.95,40,0,2.46,2.20,2.95
09.02.21 11:12:59,2.20,2.20,2.20,2.20,40,5160,2.46,2.20,2.95
09.02.21 11:47:59,2.35,2.35,2.35,2.35,80,5120,2.46,2.35,2.85
09.02.21 11:48:59,2.50,2.50,2.50,2.50,40,5120,2.46,2.35,2.85
09.02.21 13:55:59,2.85,2.85,2.85,2.85,40,5120,2.46,1.95,2.85
09.02.21 14:00:59,1.90,1.90,1.90,1.90,200,5160,2.45,1.95,2.45
09.02.21 14:09:59,2.50,2.50,2.50,2.50,40,5200,2.45,2.35,2.75
09.02.21 14:51:59,2.80,2.80,2.80,2.80,120,5160,2.46,2.25,2.85
09.02.21 15:14:59,2.85,2.90,2.85,2.90,80,5160,2.46,2.50,2.95
09.02.21 15:19:59,3.00,3.00,3.00,3.00,600,5240,2.48,3.00,3.35
09.02.21 15:20:59,3.00,3.00,3.00,3.00,160,5240,2.48,2.35,3.00
09.02.21 15:28:59,3.30,3.30,3.30,3.30,80,5240,2.49,2.15,3.30
10.02.21 09:17:59,0.65,0.65,0.65,0.65,200,5240,0.65,0.70,3.00
10.02.21 09:29:59,0.60,0.60,0.60,0.60,40,5040,0.64,0.60,2.50
10.02.21 10:06:59,1.40,1.40,1.40,1.40,40,5000,0.75,1.00,2.40
10.02.21 13:43:59,0.90,0.90,0.90,0.90,120,5000,0.80,0.90,1.95
10.02.21 15:16:59,1.15,1.15,1.15,1.15,120,5000,0.88,0.85,1.15
11.02.21 11:02:59,0.20,0.20,0.05,0.05,4000,0,0.14,0.05,0.30
11.02.21 11:51:59,0.20,0.20,0.20,0.20,400,1400,0.14,0.20,0.30
11.02.21 12:08:59,0.20,0.20,0.20,0.20,240,1000,0.15,0.05,0.80
11.02.21 13:06:59,0.20,0.20,0.20,0.20,200,760,0.15,0.00,0.80
11.02.21 13:20:59,0.20,0.20,0.20,0.20,200,560,0.15,0.10,0.80
11.02.21 15:28:59,0.10,0.10,0.10,0.10,200,360,0.15,0.00,0.50
