0,1,2,3,4,5,6,7,8,9
03.03.21 12:56:59,625.50,625.50,625.50,625.50,40,0,625.50,625.45,660.50
04.03.21 11:02:59,475.00,475.00,475.00,475.00,40,40,475.00,0.15,0.00
05.03.21 09:25:59,403.00,403.00,403.00,403.00,80,0,403.00,395.15,400.40
05.03.21 09:34:59,393.50,393.50,376.65,376.65,80,80,394.03,365.75,373.25
05.03.21 09:37:59,376.90,376.90,376.90,376.90,80,160,388.31,376.05,380.90
05.03.21 09:42:59,408.65,410.15,407.25,407.25,120,240,395.10,402.60,406.15
05.03.21 09:45:59,428.90,428.90,428.90,428.90,40,320,398.48,421.05,427.35
05.03.21 09:46:59,421.50,421.50,421.50,421.50,40,320,400.57,422.05,426.95
05.03.21 09:48:59,444.00,444.75,443.25,444.75,120,320,409.88,439.90,444.25
05.03.21 09:49:59,432.05,441.45,432.05,441.45,200,320,416.85,436.15,441.20
05.03.21 09:50:59,447.30,447.30,442.95,442.95,80,440,419.54,446.10,451.05
05.03.21 09:53:59,431.90,436.95,431.90,436.95,160,480,421.94,432.90,436.35
05.03.21 09:54:59,439.20,439.20,439.20,439.20,40,480,422.60,448.05,451.95
05.03.21 09:56:59,443.00,443.00,438.95,440.70,280,560,426.66,443.75,446.05
05.03.21 09:57:59,443.75,443.75,443.75,443.75,40,0,427.16,430.95,434.55
05.03.21 10:00:59,465.10,471.70,465.10,465.10,80,560,429.45,463.20,469.10
05.03.21 10:02:59,469.95,469.95,469.95,469.95,40,560,430.54,464.70,470.60
05.03.21 10:05:59,429.30,429.30,423.65,424.00,200,560,430.01,426.15,429.95
05.03.21 10:07:59,452.25,452.25,452.25,452.25,40,560,430.53,452.30,457.05
05.03.21 10:10:59,478.65,482.40,476.60,476.60,120,680,433.71,473.90,478.25
05.03.21 10:13:59,457.85,457.85,452.95,452.95,80,720,434.61,453.80,457.95
05.03.21 10:14:59,467.15,467.15,467.15,467.15,40,680,435.27,462.80,468.40
05.03.21 10:15:59,456.65,456.65,456.65,456.65,40,680,435.70,445.60,451.10
05.03.21 10:17:59,430.75,430.75,430.75,430.75,80,640,435.46,432.85,436.20
05.03.21 10:18:59,436.20,439.80,436.20,439.80,80,640,435.56,435.55,440.30
05.03.21 10:20:59,426.85,426.85,426.85,426.85,40,640,435.40,419.20,426.30
05.03.21 10:22:59,435.15,435.15,435.15,435.15,80,0,435.39,424.75,429.80
05.03.21 10:24:59,427.80,427.80,420.35,420.35,120,760,434.76,417.40,420.95
05.03.21 10:25:59,420.95,420.95,420.95,420.95,40,760,434.53,404.50,409.50
05.03.21 10:26:59,412.65,412.65,412.65,412.65,40,720,434.18,409.35,414.00
05.03.21 10:27:59,408.15,408.15,408.15,408.15,40,720,433.77,404.80,414.20
05.03.21 10:28:59,416.25,416.25,416.25,416.25,40,720,433.49,408.70,412.90
05.03.21 10:33:59,405.75,405.75,405.75,405.75,40,680,433.07,412.25,417.20
05.03.21 10:35:59,423.90,423.90,414.60,414.60,80,720,432.65,419.15,424.50
05.03.21 10:53:59,385.90,385.90,385.90,385.90,40,680,431.97,378.75,383.45
05.03.21 10:54:59,378.75,382.90,376.00,376.00,200,680,428.45,370.25,378.20
05.03.21 10:55:59,369.50,369.50,369.50,369.50,40,680,427.65,380.85,387.30
05.03.21 10:59:59,376.15,376.15,371.30,371.30,80,840,426.23,366.80,372.60
