0,1,2,3,4,5,6
2021-06-01T09:15:00+0530,35639.75,35646.95,35513.25,35570.0,0,0
2021-06-01T09:16:00+0530,35569.95,35597.3,35553.05,35556.7,0,0
2021-06-01T09:17:00+0530,35556.65,35570.55,35544.2,35549.05,0,0
2021-06-01T09:18:00+0530,35547.1,35549.95,35526.25,35538.1,0,0
2021-06-01T09:19:00+0530,35542.75,35546.75,35517.6,35542.55,0,0
2021-06-01T09:20:00+0530,35541.25,35567.65,35533.4,35553.5,0,0
2021-06-01T09:21:00+0530,35551.5,35573.1,35543.7,35558.75,0,0
2021-06-01T09:22:00+0530,35562.25,35602.0,35562.05,35600.7,0,0
2021-06-01T09:23:00+0530,35604.7,35661.65,35603.8,35658.8,0,0
2021-06-01T09:24:00+0530,35662.15,35682.15,35649.95,35670.85,0,0
2021-06-01T09:25:00+0530,35674.25,35688.1,35659.55,35686.55,0,0
2021-06-01T09:26:00+0530,35689.0,35694.6,35680.55,35691.85,0,0
2021-06-01T09:27:00+0530,35689.95,35708.8,35689.95,35702.6,0,0
2021-06-01T09:28:00+0530,35708.0,35708.0,35687.2,35700.5,0,0
2021-06-01T09:29:00+0530,35692.5,35703.75,35664.9,35673.4,0,0
2021-06-01T09:30:00+0530,35669.7,35679.4,35639.2,35643.75,0,0
2021-06-01T09:31:00+0530,35639.15,35663.0,35626.9,35651.5,0,0
2021-06-01T09:32:00+0530,35648.8,35671.05,35642.3,35666.9,0,0
2021-06-01T09:33:00+0530,35671.65,35711.55,35664.2,35711.55,0,0
2021-06-01T09:34:00+0530,35712.35,35712.35,35673.05,35693.15,0,0
2021-06-01T09:35:00+0530,35693.15,35697.7,35646.55,35660.9,0,0
2021-06-01T09:36:00+0530,35666.45,35679.65,35659.0,35678.3,0,0
2021-06-01T09:37:00+0530,35674.7,35689.0,35669.05,35682.55,0,0
2021-06-01T09:38:00+0530,35689.7,35689.7,35658.15,35658.15,0,0
2021-06-01T09:39:00+0530,35663.45,35671.9,35646.45,35646.7,0,0
2021-06-01T09:40:00+0530,35646.4,35649.7,35632.2,35641.8,0,0
2021-06-01T09:41:00+0530,35638.6,35657.5,35628.0,35647.55,0,0
2021-06-01T09:42:00+0530,35643.7,35649.8,35638.7,35644.15,0,0
2021-06-01T09:43:00+0530,35645.5,35647.0,35625.9,35637.75,0,0
2021-06-01T09:44:00+0530,35638.3,35663.9,35635.0,35663.9,0,0
2021-06-01T09:45:00+0530,35658.2,35667.85,35650.7,35659.45,0,0
2021-06-01T09:46:00+0530,35659.8,35666.2,35631.15,35634.55,0,0
2021-06-01T09:47:00+0530,35633.75,35645.25,35632.65,35642.55,0,0
2021-06-01T09:48:00+0530,35644.25,35655.95,35628.15,35648.8,0,0
2021-06-01T09:49:00+0530,35648.65,35653.5,35630.1,35630.1,0,0
2021-06-01T09:50:00+0530,35632.75,35638.15,35616.7,35631.8,0,0
2021-06-01T09:51:00+0530,35635.35,35646.05,35614.55,35614.55,0,0
